Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
SCTY UW Equity,SolarCity Corp,US,Industrials,48.61,51.36,0,-25.786,1124.104,4149.38,-90.76,-107.479,-117.528,31.8749,230.523,11.279,48.369,4666.6023,-189.154,#N/A N/A,681.047
HBAN UW Equity,Huntington Bancshares Inc/OH,US,Financials,10.02,10.94,-194.665,595.094,6284.21,64330.629,826.985,782.303,30.1907,#N/A N/A,2934.454,#N/A N/A,22.777,8160.8289,#N/A N/A,144.123,5802.766
SMG UN Equity,Scotts Miracle-Gro Co/The,US,Materials,63.43,65.51,-230.8,166.6,567.2,2058.3,240.9,153.3,11.0724,36.3003,2841.3,-29.4,16.397,3866.887,379,47.3,695
RGLD UW Equity,Royal Gold Inc,US,Materials,72.46,72.1,-54.048,66.126,2378.34,2892.863,175.706,137.506,45.0623,55.836,249.701,4.965,52.679,4723.8779,203.676,#N/A N/A,-385.346
HCN UN Equity,Welltower Inc,US,Financials,81.95,77.11,-995.458,269.579,13581.838,24541.722,1216.759,-628.34,24.7104,#N/A N/A,3264.353,#N/A N/A,15.545,26852.8927,1886.696,484.556,9284.164
SNPS UW Equity,Synopsys Inc,US,Information Technology,42.99,46.41,0,259.124,3056.17,4775.499,550.953,447.678,12.0885,77.7939,2057.472,-65.018,19.122,6581.9123,441.543,1.895,-910.762
BIIB UW Equity,Biogen Inc,US,Health Care,389.16,409.59,0,2508.626,10430.885,13704.142,2878.257,2618.75,38.4402,87.4583,9028.499,-203.95,40.109,91902.2397,4159.468,28.6,-2645.58
USG UN Equity,USG Corp,US,Industrials,30.45,28.19,0,87,766,4064,225,67,6.6757,17.5034,3685,-57,30.124,4407.0874,401,187,1870
LLTC UW Equity,Linear Technology Corp,US,Information Technology,44.94,48.185,-258.985,481.552,1383.278,1692.263,603.668,542.97,46.3627,75.7883,1419.089,6.692,23.174,10719.6129,709.562,28.909,-1027.643
RRC UN Equity,Range Resources Corp,US,Energy,46.27,49.54,-26.398,378.499,3168.917,8034.45,895.61,-234.205,43.915,45.7926,2097.64,-1.608,45.918,7805.7898,1477.62,175.032,2998.532
ARRS UW Equity,ARRIS International PLC,US,Information Technology,26.22,29.38,0,131.633,1490.109,4305.244,519.884,460.065,5.7263,29.8233,5258.6,-77.824,31.911,3796.0608,625.185,68.497,960.831
NBR UN Equity,Nabors Industries Ltd,US,Energy,11.51,12.81,-53.592,365.78,5873.234,12619.34,1687.852,-75.469,9.2484,34.4675,6627.339,-252.154,67.402,3331.4432,1745.515,181.326,3790.514
SFM UW Equity,Sprouts Farmers Market Inc,US,Consumer Staples,36.41,36.81,0,99.229,650.56,1297.083,169.183,60.398,6.6734,29.8539,2841.067,-5.454,26.743,5508.0409,242.54,26.001,266.058
PTEN UW Equity,Patterson-UTI Energy Inc,US,Energy,17.16,18.685,-50.86,121.113,2859.46,4968.349,798.504,-154.464,7.0886,9.3633,2939.844,-107.37,65.718,2512.4446,930.086,28.579,646.406
NE UN Equity,Noble Corp plc,US,Energy,16.22,16.64,-419.108,783.759,8101.719,13950.197,1997.8,-556.595,29.1148,32.3347,3589.435,-89.128,53.172,4091.6388,1978.402,145.679,4668.727
NTRS UW Equity,Northern Trust Corp,US,Financials,65.38,69.83,-299.7,725.3,8542.6,111153.7,1151.9,689.6,25.6718,#N/A N/A,4440.2,#N/A N/A,25.089,15397.3172,#N/A N/A,193.9,-33807.1
RS UN Equity,Reliance Steel & Aluminum Co,US,Materials,52.37,57.01,-107.2,341,4119.6,8034.7,283.1,99.4,5.8399,23.5032,10181.6,-121.7,25.525,4088.822,804.5,81.9,2221.3
PAYX UW Equity,Paychex Inc,US,Information Technology,45.26,49.835,-531.1,650.3,1834.3,6274.5,885.4,791.3,38.6211,70.2792,2632.5,-28.1,16.225,16436.0458,1123.8,0.9,-529
PBCT UW Equity,People's United Financial Inc,US,Financials,14.07,15.13,-197.2,246.2,4655,34774.9,327,259.1,29.6367,#N/A N/A,1370.9,#N/A N/A,17.929,4333.1332,#N/A N/A,115.7,3617.7
HSIC UW Equity,Henry Schein Inc,US,Health Care,138.07,140.05,0,457.379,3370.571,6130.631,593.113,510.849,6.8567,27.9175,10195.664,-59.997,18.793,11627.5256,843.705,22.078,748.861
PDCO UW Equity,Patterson Cos Inc,US,Health Care,50.09,50.075,-77.443,216.758,1463.701,2857.449,201.077,141.402,7.9813,27.7243,4101.932,#N/A N/A,16.761,5165.1078,379.017,35.681,382.278
SIVB UW Equity,SVB Financial Group,US,Financials,112.9,122.9,0,264.481,3940.016,36041.007,310.145,271.611,49.029,#N/A N/A,1486.89,#N/A N/A,33.259,5740.8834,#N/A N/A,34.719,-1412.143
ANSS UW Equity,ANSYS Inc,US,Information Technology,80.67,85.97,0,260.986,2255.717,2789.038,377.995,342.666,37.6666,83.4116,917.666,-4.072,17.913,7414.2532,426.315,0.78,-817.47
FDS UN Equity,FactSet Research Systems Inc,US,Financials,143.59,155.55,-62.127,215.225,501.633,646.479,278.052,260.933,32.7368,60.8548,940.035,-9.06,16.912,5988.7334,341.625,#N/A N/A,-139.962
QCOM UW Equity,QUALCOMM Inc,US,Information Technology,62.46,72.51,-2587,7966,39166,48574,8887,7702,28.5045,59.6595,26487,-281,31.01,103031.5213,8700,6,-32022
ROP UN Equity,Roper Technologies Inc,US,Industrials,154.34,167.57,-76.213,625.8,4648.224,8510.266,815.012,775.998,27.8828,59.2517,3492.522,-15.526,21.358,15458.3134,1171.145,79.467,1805.436
ROST UW Equity,Ross Stores Inc,US,Consumer Discretionary,45.855,52.905,-163.31,894.147,2187.296,4666.874,1322.764,643.915,13.3689,28.1258,10750.019,0,21.787,19120.2881,1664.179,#N/A N/A,-175.607
PII UN Equity,Polaris Industries Inc,US,Consumer Discretionary,144.59,153.33,-122.244,427.312,839.042,2008.832,491.51,285.986,15.712,29.5851,4288.358,1.135,26.633,9600.3614,792.565,10.532,59.005
AN UN Equity,AutoNation Inc,US,Consumer Discretionary,59.62,61.5,0,411.4,2012,7793.7,468.7,266.6,4.289,15.6493,18584.9,-57,30.174,6745.6342,901.3,140.1,4640.2
WWAV UN Equity,WhiteWave Foods Co/The,US,Consumer Staples,32.97,40.95,0,127.165,1059.189,3306.741,237.738,-0.224,7.0408,33.9926,3204.927,#N/A N/A,28.346,5748.5506,329.157,27.054,1295.702
SBUX UW Equity,Starbucks Corp,US,Consumer Discretionary,43.765,46.7425,-783.1,2068.2,5273.7,10752.9,607.8,-553.1,18.7319,58.2986,16447.9,-79.7,22.141,65629.9929,3829.4,64,204.5
KEY UN Equity,KeyCorp,US,Financials,12.99,13.93,-233,854,10503,89784,1144,1051,30.3651,#N/A N/A,4317,#N/A N/A,27.637,11253.5556,#N/A N/A,263,5832
MUSA UN Equity,Murphy USA Inc,US,Consumer Discretionary,69.81,70.99,0,239.145,758.54,1896.35,203.192,75.896,1.6825,5.2824,17739.867,#N/A N/A,25.863,3192.3226,376.324,37.903,197.963
AMG UN Equity,Affiliated Managers Group Inc,US,Financials,205.52,216.42,0,438.7,3513.9,6884.2,1238,1216.2,31.2416,#N/A N/A,2463.7,#N/A N/A,28.517,11421.2842,900.1,#N/A N/A,1432.8
SPLS UW Equity,Staples Inc,US,Consumer Discretionary,17.05,16.765,-308.106,607.26,6032.59,11304.403,1141.325,773.232,3.7187,25.6358,22709.166,-123.616,32.108,10908.621,1307.007,65.174,348.259
STT UN Equity,State Street Corp,US,Financials,71.51,74.45,-517,2046,21156,274805,-2459,-2886,24.6915,#N/A N/A,10518,#N/A N/A,25.826,29855.0889,#N/A N/A,389,-70970
USB UN Equity,US Bancorp,US,Financials,41.91,44.61,-1949,5552,43829,391284,7255,7255,39.9176,#N/A N/A,21144,#N/A N/A,18.876,74993.1667,#N/A N/A,1486,54630
JLL UN Equity,Jones Lang LaSalle Inc,US,Financials,147.08,161.25,-20.496,339.106,2356.857,4934.786,437.464,278.285,7.7003,#N/A N/A,5190.039,-294.549,19.719,6592.4066,492.273,#N/A N/A,405.724
SYMC UW Equity,Symantec Corp,US,Information Technology,24.77,25.16,-415,980,5897,12883,1244,903,20.6675,82.7597,6682,-167,25.215,17094.9526,1832,79,-1698
TROW UW Equity,T Rowe Price Group Inc,US,Financials,78.72,82.6,-446.8,1188.1,5227.5,5768,1291,1177.2,47.5897,#N/A N/A,3889.5,#N/A N/A,18.352,20419.0498,1959.9,#N/A N/A,-1644.5
SBAC UW Equity,SBA Communications Corp,US,Telecommunication Services,116.7,124.71,0,-43.849,-297.617,7808.992,639.826,442.959,20.5385,71.3913,1457.659,-5.215,19.994,15065.5879,897.566,315.944,7094.29
WM UN Equity,Waste Management Inc,US,Industrials,51.43,54.48,-692,103,5663,22211,2493,1265,8.0873,35.2799,14059,-6,12.66,23550.8749,2449,472,9981
CBS UN Equity,CBS Corp,US,Consumer Discretionary,54.81,59.1,-286,3016,7526,23455,841,616,21.2033,36.3975,13696,#N/A N/A,24.839,28455.8082,3146,370,6781
ON UW Equity,ON Semiconductor Corp,US,Information Technology,10.01,12.75,0,228.1,1674.3,3882.2,445.8,263,9.0894,35.071,3015.6,-12.8,37.443,4363.1314,511.8,34.6,688.7
AGN UN Equity,Allergan plc,US,Health Care,266.54,291.36,0,-1046,29145,53467.4,2083.1,1848.5,-9.1939,48.849,10252.4,-317.8,30.201,70937.7078,1390.5,355.1,15196.7
WFM UW Equity,Whole Foods Market Inc,US,Consumer Staples,52.095,56.49,-170,579,3813,5744,1088,378,6.5802,35.5361,14194,-14,27.786,18754.6976,1311,#N/A N/A,-681
STZ UN Equity,Constellation Brands Inc,US,Consumer Staples,110.45,114.72,0,770.7,5487.4,14657.4,1005.3,522.8,24.965,42.6406,5864.6,-3.2,22.037,21391.7722,1668.6,353.9,7087.6
TECH UW Equity,Bio-Techne Corp,US,Health Care,93.02,97.53,-45.815,107.427,793.413,1018.26,139.895,124.98,40.8793,69.2019,380.572,1.673,17.659,3448.8447,179.219,#N/A N/A,-11.815
MDRX UW Equity,Allscripts Healthcare Solutions Inc,US,Health Care,11.91,12.005,0,-84.875,1282.826,2570.861,69.679,31.881,-4.852,39.4699,1387.97,-40.958,37.773,2146.9196,111.22,29.005,548.556
XLNX UW Equity,Xilinx Inc,US,Information Technology,38.575,42.37,-288.516,677.031,2713.961,5017.302,739.765,697.099,32.9876,69.4597,2421.534,-13.09,30.845,10084.9445,873.952,54.839,-1030.967
TFX UN Equity,Teleflex Inc,US,Health Care,109.56,121.69,-56.176,171.869,1983.916,4057.792,309.437,252.277,14.8686,51.0568,1814.363,13.543,15.088,4537.3159,379.402,62.989,778.974
CRL UN Equity,Charles River Laboratories International,US,Health Care,69.35,76.67,0,118.631,698.381,1842.358,214.587,170.845,12.8454,35.0668,1257.342,-37.79,21.826,3254.0191,261.245,11.743,655.969
XRAY UW Equity,DENTSPLY SIRONA Inc,US,Health Care,50.025,53.01,-36.906,312.572,2496.244,4884.061,527.36,427.431,14.8679,54.2593,2957.237,2.007,18.96,7080.0252,570.814,46.873,1067.914
BWXT UN Equity,BWX Technologies Inc,US,Industrials,19.4844,22.2106,-43.728,298.283,1139.967,2656.77,58.718,-16.681,18.9936,34.3897,2164.672,2.169,25.705,2901.4559,487.734,5.244,91.699
ZION UW Equity,Zions Bancorporation,US,Financials,23.96,26.735,-96.637,200.37,7322.159,55458.87,429.396,265.37,21.3098,#N/A N/A,2229.142,#N/A N/A,24.863,4862.2567,#N/A N/A,199.45,-7024.548
DNR UN Equity,Denbury Resources Inc,US,Energy,6.9,8.4,-65.241,361.85,5349.769,12140.053,1234.083,118.973,30.5994,39.6614,2430.267,-1.148,67.822,2432.6821,1324.043,179.708,3575.49
IVZ UN Equity,Invesco Ltd,US,Financials,36.73,40.27,-416.2,1005.7,9296.6,20081,1207.7,1099.8,26.6627,#N/A N/A,5095.5,#N/A N/A,24.661,15824.3002,1448.4,#N/A N/A,4946.8
TRMB UW Equity,Trimble Navigation Ltd,US,Information Technology,23.84,26.14,0,218.287,2363.669,3819.374,446.691,398.508,10.3368,54.2051,2430.934,11.654,33.236,6174.7048,442.351,#N/A N/A,507.262
INTU UW Equity,Intuit Inc,US,Information Technology,86.82,97.63,-239,834,2927,5038,1518,1389,28.9777,84.8567,4431,2,20.28,24786.8,1485,30,-1090
MS UN Equity,Morgan Stanley,US,Financials,33.81,35.79,-769,4937,74011,814511,26424,25517,16.5207,#N/A N/A,38255,#N/A N/A,23.252,66179.7939,11394,3899,93432
BG UN Equity,Bunge Ltd,US,Consumer Staples,89.53,81.78,-214,644,9600,24145,2443,1606,1.8771,4.5369,60305,-311,19.853,12999.3432,1725,324,6528
MCHP UW Equity,Microchip Technology Inc,US,Information Technology,45.1,51.27,-284.08,400.446,2252.208,4610.627,715.043,573.805,22.4401,57.8913,2050.875,-41.244,34.203,9063.5509,682.705,52.203,58.262
ALR UN Equity,Alere Inc,US,Health Care,40.69,45.47,-21.293,-166.338,1892.281,6808.621,302.556,211.754,3.9754,48.1527,2772.583,32.36,23.76,3399.9095,435.553,358.422,3343.828
CB UN Equity,Chubb Ltd,US,Financials,107.96,114.01,-820,3296,30017,97557,4508,4508,20.8133,#N/A N/A,19550,#N/A N/A,16.304,35814.3858,#N/A N/A,283,5411
CHK UN Equity,Chesapeake Energy Corp,US,Energy,19.18,16.68,-404,529,17631,40518,4858,-1713,11.5094,75.4193,19975,#N/A N/A,61.154,12756.8224,5194,146,11502
JBL UN Equity,Jabil Circuit Inc,US,Information Technology,20.61,21.97,-65.557,195.553,2253.912,8869.908,570.252,-48.492,1.2112,6.7273,15969.853,-368.173,28.864,3982.341,677.488,126.594,756.36
VAL UN Equity,Valspar Corp/The,US,Materials,83.43,86.65,-87.427,345.401,1011.091,4033.951,347.104,225.833,12.1045,33.2722,4625.624,-116.566,19.712,6834.0018,660.819,65.33,1428.188
ORLY UW Equity,O'Reilly Automotive Inc,US,Consumer Discretionary,187.36,208.13,0,748.851,1976.406,6475.176,1171.132,757.605,17.2925,51.1243,7073.137,-18.615,21.184,19006.6937,1413.746,52.123,1098.249
VMI UN Equity,Valmont Industries Inc,US,Industrials,120.12,124.65,-30.054,198.383,1358.686,2862.721,230.034,134.941,12.3009,26.6565,3187.897,-31.902,21.986,2955.6545,476.619,33.355,334.444
ALL UN Equity,Allstate Corp/The,US,Financials,69.79,70.6,-537,2761,22329,108310,3736,3438,12.965,#N/A N/A,35272,#N/A N/A,15.367,29272.2492,#N/A N/A,336,4310
WLL UN Equity,Whiting Petroleum Corp,US,Energy,30.02,33.83,0,359.223,4262.231,9617.41,1839.924,-1033.163,24.658,42.1381,3054.443,-92.023,87.807,5041.284,1789.979,164.178,2725.294
FLIR UW Equity,FLIR Systems Inc,US,Information Technology,30.2,32.28,-55.12,156.244,1621.734,2354.292,268.574,212.58,14.0067,48.4915,1496.607,#N/A N/A,23.277,4254.9476,271.721,14.731,-188.751
EQR UN Equity,Equity Residential,US,Financials,77.61,77.03,-595.564,520.4,11147.571,23008.094,624.948,-296.028,34.5475,#N/A N/A,2589.222,#N/A N/A,16.642,28123.0072,1864.93,496.626,10926.128
BWA UN Equity,BorgWarner Inc,US,Consumer Discretionary,54.01,61.46,-128.4,657.3,3800.2,7282.3,750.2,232.4,11.4556,21.3414,8198.6,-122.1,33.306,12280.4488,1263.1,33.8,528.7
CE UN Equity,Celanese Corp,US,Materials,53.76,57.11,-134,1362,3135,9710,950,374,25.6014,23.0063,6859,-85,30.853,8259.2811,2068,162,1858
NFX UN Equity,Newfield Exploration Co,US,Energy,29.78,33.03,0,557,3525,9068,1420,-723,25.4446,36.5253,2193,11,70.423,4086.6934,1489,154,2650
KBR UN Equity,KBR Inc,US,Industrials,16.53,16.29,-47,-77,2317,5386,343,276,0.2695,2.2911,6678,-58,42.64,2398.1555,92,#N/A N/A,-968
VIAV UW Equity,Viavi Solutions Inc,US,Information Technology,6.9077,7.8288,0,-27.8,1167.5,2327.6,187.9,74,-1.3534,47.5973,1529.5,8.5,33.706,2817.0171,113.6,32.7,-306.3
SLH UN Equity,Solera Holdings Inc,US,Information Technology,51.6,55.74,-48.897,-10.111,997.147,3306.517,228.227,190.545,20.1936,77.0285,1049.313,-12.273,25.505,3520.5005,347.072,108.126,1366.206
URBN UW Equity,Urban Outfitters Inc,US,Consumer Discretionary,34.86,38.96,0,240.812,1377.983,1988.765,342.967,109.421,11.5135,35.9645,3217.891,-16.255,43.225,4589.0959,508.747,0,-357.796
AAL UW Equity,American Airlines Group Inc,US,Industrials,49.08,47.9,0,286,4971,44173,1081,-3639,8.7916,#N/A N/A,39856,#N/A N/A,48.942,35203.295,4827,881,9430
SPG UN Equity,Simon Property Group Inc,US,Financials,198.66,190.36,-1571.986,1381.758,5866.657,29672.165,2704.325,1381.244,48.8683,#N/A N/A,4824.853,#N/A N/A,16.542,61739.9677,3672.691,1032.79,20384.362
EMN UN Equity,Eastman Chemical Co,US,Materials,70.89,74.46,-208,1081,3979,12135,1452,875,17.971,28.402,9443,-37,32.319,10529.1066,2132,188,4351
JW/A UN Equity,John Wiley & Sons Inc,US,Consumer Discretionary,61.96,64.66,-64.008,175.803,1162.402,2912.775,320.586,259.637,13.4737,71.8385,1829.911,#N/A N/A,18.714,3647.2005,355.01,15.703,600.601
HII UN Equity,Huntington Ingalls Industries Inc,US,Industrials,116.6,141.33,-40,377,1662,6125,606,461,9.8307,19.8192,6968,-34,24.35,5630.4544,916,114,974
AVB UN Equity,AvalonBay Communities Inc,US,Financials,172.99,168.34,-545.784,793.137,9045.282,15881.178,921.722,-455.34,35.8764,#N/A N/A,1638.575,#N/A N/A,14.5,22836.0684,1037.73,177.261,5801.74
PRU UN Equity,Prudential Financial Inc,US,Financials,75.88,80.85,-1003,2325,42352,764147,14384,14384,8.2455,#N/A N/A,48269,#N/A N/A,26.245,34601.28,#N/A N/A,1403,18843
UPS UN Equity,United Parcel Service Inc,US,Industrials,98.84,101.73,-2338,3746,5644,35906,6435,4531,10.6817,20.0024,57313,-484,24.741,91526.5458,8015,360,6680
AIV UN Equity,Apartment Investment & Management Co,US,Financials,39.86,37.68,-149.007,385.987,1522.464,5937.463,310.862,-41.574,27.3494,#N/A N/A,993.047,#N/A N/A,19.593,6203.6261,553.057,229.831,3933.05
WSO UN Equity,Watsco Inc,US,Industrials,108.86,117.24,-62.762,133.766,1139.561,1904.988,140.805,127.906,7.545,24.1492,3895.105,-42.531,19.657,3820.276,311.717,#N/A N/A,336.208
WR UN Equity,Westar Energy Inc,US,Utilities,42.72,38.85,-168.393,310.872,3277.377,10073.664,799.905,-69.584,24.6075,73.0558,2565.142,-32.333,17.054,5585.1074,947.756,184.452,3606.651
ZBRA UW Equity,Zebra Technologies Corp,US,Information Technology,83.46,91.05,0,125.758,1076.749,1283.17,187.455,160.743,13.9552,50.0336,1164.5,-10.657,27.858,4249.9301,198.529,#N/A N/A,-541.92
MCK UN Equity,McKesson Corp,US,Health Care,212.65,228.7,-230,1307,10526,52232,2488,2152,1.6004,6.2692,160402,-2010,20.976,49309.6529,3513,377,6768
SKT UN Equity,Tanger Factory Outlet Centers Inc,US,Financials,39.35,35.45,-92.45,76.784,554.214,2140.117,199.013,100.968,31.6619,#N/A N/A,417.508,#N/A N/A,13.928,3773.6038,236.288,57.194,1461.38
LMT UN Equity,Lockheed Martin Corp,US,Industrials,188.37,200.05,-1714,3198,4574,36933,5005,4204,11.3983,10.5935,44603,846,18.82,59510.8244,6096,339,3202
NUAN UW Equity,Nuance Communications Inc,US,Information Technology,13.745,14.3,0,-150.343,2581.992,5820.284,358.147,297.86,-1.1107,56.1029,1923.451,-39.502,23.987,4435.726,200.413,99.9039,1544.022
ABC UN Equity,AmerisourceBergen Corp,US,Health Care,95.05,102.76,-214.469,276.484,1956.899,21532.183,1463.153,1198.696,0.6514,2.4943,119569.127,-938.286,17.92,20927.7457,971.617,#N/A N/A,187.119
NWSA UW Equity,News Corp,US,Consumer Discretionary,14.89,17.275,-29,275,13002,16123,1015,609,2.2184,#N/A N/A,8610,-14,23.312,8547.4949,752,#N/A N/A,-2735
SIG UN Equity,Signet Jewelers Ltd,US,Consumer Discretionary,121.11,119.88,-52.8,328.5,2642.3,6178.5,233.2,22.3,10.261,36.0457,5023.9,-168.3,24.197,9710.4113,651.1,#N/A N/A,1505.5
CAM UN Equity,Cameron International Corp,US,Energy,44.78,47.08,0,778,5796,13089,886,414,11.1758,27.9395,10308,-195,39.994,8841.6353,1505,#N/A N/A,2039
COF UN Equity,Capital One Financial Corp,US,Financials,73.21,78.71,-745,4211,44018,300202,9246,8645,27.3247,#N/A N/A,23627,#N/A N/A,19.626,40702.6062,10012,1606,39591
OHI UN Equity,Omega Healthcare Investors Inc,US,Financials,43.86,40.06,-250.312,211.565,1406.377,3857.502,339.493,241.579,67.7235,#N/A N/A,484.603,#N/A N/A,18.044,5588.9583,453.306,116.477,2300.928
WAT UN Equity,Waters Corp,US,Health Care,119.05,120.38,0,421.91,1841.82,3751.676,493.217,397.146,26.4874,58.2221,1970.922,-34.23,24.072,9914.067,618.129,32.449,-516.351
TCO UN Equity,Taubman Centers Inc,US,Financials,81.95,72.34,-134.089,463.985,267.088,3612.175,410.33,26.97,35.9093,#N/A N/A,732.579,#N/A N/A,19.525,5189.2994,399.095,105.38,1970.274
DLTR UW Equity,Dollar Tree Inc,US,Consumer Discretionary,71.1,79.68,0,605.8,1585.1,3367.7,815.2,514.8,12.017,35.1755,8361.5,#N/A N/A,20.963,14622.0216,1206.5,#N/A N/A,349.4
DRI UN Equity,Darden Restaurants Inc,US,Consumer Discretionary,54.9612,57.3073,-285.9,666.6,2105.5,5787.9,441.3,94.1,3.7114,20.0719,6423.4,13.9,20.017,7613.9415,551.9,#N/A N/A,1396.7
SM UN Equity,SM Energy Co,US,Energy,37.82,48.52,-6.702,341.321,1951.84,5660.746,1412.767,-801.506,25.5498,42.9924,2534.729,-26.809,78.58,2549.2723,1398.513,95.392,1989.731
SNDK UW Equity,SanDisk Corp,US,Information Technology,75.91,79.93,-219.996,1143.335,7062.468,10708.261,1827.45,1619.109,26.238,48.1131,6620.305,-145.373,38.557,16749.4518,2281.922,108,-3095.041
DO UN Equity,Diamond Offshore Drilling Inc,US,Energy,31.53,30.43,-487.676,380.779,4472.914,8036.512,884.188,-357.275,20.8709,27.1073,2865.847,-115.318,56.805,4324.2691,1019.884,53.509,1175.446
LXK UN Equity,Lexmark International Inc,US,Information Technology,39.91,42.66,-81.8,198.7,1352.2,3541.9,441.6,295,8.7067,39.8273,3693.7,119.6,34.641,2466.2541,583.9,#N/A N/A,-132.1
CFR UN Equity,Cullen/Frost Bankers Inc,US,Financials,62.3,67.8,-133.315,259.249,2817.852,27370.633,248.144,152.771,33.0682,#N/A N/A,998.555,#N/A N/A,24.391,3928.5442,#N/A N/A,15.365,-4482.373
NTAP UW Equity,NetApp Inc,US,Information Technology,37.8,38.65,-154.3,636.9,3461.3,9177.5,1298.7,1075.7,12.7653,63.0284,6290.5,-44,23.609,11781.9917,1124.3,33,-3775
CTXS UW Equity,Citrix Systems Inc,US,Information Technology,59.26,63.675,0,295.139,2096.338,5231.477,885.244,733.523,11.1758,81.1793,3093.793,-22.448,25.202,9539.1248,651.431,#N/A N/A,537.869
HNT UN Equity,Health Net Inc/Old,US,Health Care,54.17,57.35,0,160.468,1765.624,4962.904,813.777,748.453,1.87,15.2406,12993.441,-467.965,29.171,4220.8953,279.01,31.445,-2279.935
DVA UN Equity,DaVita HealthCare Partners Inc,US,Health Care,75.06,74.6,0,727.372,5910.218,18101.416,1883.585,1221.984,14.7421,29.1264,12530.298,-129,16.837,16130.3935,2423.302,419.954,6833.276
FII UN Equity,Federated Investors Inc,US,Financials,31.61,32.93,-104.84,143.26,674.044,1191.618,250.455,239.253,28.0402,#N/A N/A,856.114,#N/A N/A,26.463,3306.3617,262.157,#N/A N/A,158.16
HIG UN Equity,Hartford Financial Services Group Inc/Th,US,Financials,38.9,40.96,-281,730,18835,247100,1229,1089,11.2656,#N/A N/A,18774,#N/A N/A,17.721,16784.6211,#N/A N/A,378,5668
IRM UN Equity,Iron Mountain Inc,US,Financials,39.84,36.75,-208.789,360.429,467.662,6636.339,474.816,114.689,16.6818,56.7655,3107.922,-4.675,27.201,8357.6674,873.784,257.403,4208.497
RGA UN Equity,Reinsurance Group of America Inc,US,Financials,82.81,89.31,-85.764,637.915,6679.998,42910.363,1714.306,1639.964,10.1704,#N/A N/A,10943.575,#N/A N/A,19.572,5688.7372,#N/A N/A,151.726,1678.063
EL UN Equity,Estee Lauder Cos Inc/The,US,Consumer Staples,70.59,82.67,-309.5,1131.5,3794.2,7664.3,1633,1129.8,15.7998,80.3136,10924.8,11,18.726,26796.9543,2122.4,#N/A N/A,-62.4
YHOO UW Equity,Yahoo! Inc,US,Information Technology,43.99,44.28,0,7703.511,36754.385,57297.599,1133.394,719.282,6.1545,70.7896,4630.856,7.388,30.215,41673.9925,886.536,#N/A N/A,-11095.667
PPS UN Equity,Post Properties Inc,US,Financials,60.75,56.87,-77.08,235.704,1290.444,2323.594,163.493,54.267,28.1209,#N/A N/A,378.704,#N/A N/A,16.471,3308.521,192.023,45.47,732.65
LYV UN Equity,Live Nation Entertainment Inc,US,Consumer Discretionary,23.77,25.59,0,11.948,1755.681,6047.731,146.405,16.398,2.0698,27.8063,6908.209,-52.8,28.669,4769.6643,511.061,104.502,716.856
