"carat","cut","color","clarity","table","depth","cert","measurements_1","measurements_2","measurements_3","price"
0.5,"V.Good","F","VS1",56,64.3,"GIA",4.98,5,3.21,1669
1.01,"Ideal","J","SI2",56.5,62.8,"IGI",6.36,6.43,4.02,2619
0.23,"Ideal","E","VS1",57,61.9,"GIA",3.95,3.94,2.44,490
0.51,"V.Good","G","VS1",58,63.2,"GIA",5.06,5.03,3.19,1808
0.6,"Ideal","F","VVS1",56,62.1,"GIA",5.36,5.41,3.35,2882
0.4,"V.Good","D","SI2",59,63,"GIA",4.66,4.67,2.94,664
0.4,"V.Good","H","VVS2",60,62.3,"IGI",4.61,4.65,2.88,834
0.9,"V.Good","H","VS1",63,57.5,"GIA",6.34,6.36,3.65,4330
0.52,"Ideal","G","SI1",56,62.4,"GIA",5.13,5.15,3.2,1465
0.56,"Ideal","F","SI1",55.5,62.4,"IGI",5.23,5.25,3.27,1426
0.5,"V.Good","E","VS2",60,63.9,"GIA",4.99,4.96,3.18,1910
1.24,"Ideal","G","SI2",55,62.4,"AGS",6.85,6.88,4.29,6421
0.3,"V.Good","D","SI1",56,59.7,"GIA",4.37,4.4,2.62,710
1.2,"Ideal","G","VS2",55,62.5,"GIA",6.78,6.8,4.24,8850
0.73,"Ideal","J","SI2",54,61.8,"GIA",5.78,5.79,3.58,1219
0.72,"Ideal","E","IF",54,62.9,"GIA",5.73,5.7,3.6,4880
0.5,"V.Good","D","SI1",55,64,"GIA",4.96,5,3.19,1271
2.7,"Ideal","H","SI2",58,61.7,"GIA",8.96,8.91,5.51,28393
0.7,"Ideal","K","VS1",56,62.5,"GIA",5.65,5.69,3.54,1248
0.4,"Good","G","VVS2",56,65.4,"GIA",4.54,4.57,2.98,1140
0.45,"Ideal","D","VS2",61,60.2,"GIA",4.96,4.93,2.98,1650
1.01,"Ideal","I","VS1",59,61.3,"IGI",6.41,6.46,3.95,5816
0.36,"Ideal","F","SI1",56,62.4,"GIA",4.57,4.6,2.86,850
0.31,"Ideal","H","SI2",57,60.7,"GIA",4.4,4.41,2.68,620
0.54,"Ideal","E","SI2",61,59.4,"GIA",5.34,5.36,3.18,1490
1.03,"Ideal","D","SI2",60,60.8,"GIA",6.53,6.51,3.97,7380
0.51,"V.Good","I","SI1",59,63.3,"GIA",5.05,5.01,3.18,1430
0.31,"Good","F","VS2",57,63.7,"GIA",4.22,4.24,2.69,720
0.3,"V.Good","F","VS2",57,64.3,"GIA",4.24,4.22,2.72,553
1.02,"Ideal","F","VS1",59,61.2,"GIA",6.5,6.51,3.98,8731
0.89,"V.Good","J","VVS2",60,62.9,"GIA",6.07,6.16,3.84,3060
0.23,"V.Good","F","VS1",56,61.7,"GIA",3.99,3.96,2.45,530
0.96,"Ideal","F","VVS1",58,61.9,"GIA",6.31,6.27,3.9,8636
0.3,"V.Good","E","SI2",60,62.9,"GIA",4.21,4.23,2.66,443
1.51,"V.Good","J","VS2",57,62.8,"GIA",7.27,7.32,4.58,7998
1.07,"Ideal","G","SI2",62.2,62.2,"GIA",6.57,6.52,4.07,4890
0.3,"V.Good","F","SI2",55,64.4,"GIA",4.2,4.22,2.71,424
0.52,"Ideal","E","SI2",56,62.1,"GIA",5.17,5.15,3.21,1180
1.06,"Ideal","I","VVS1",58,61.5,"GIA",6.52,6.6,4.03,5838
1.02,"V.Good","E","SI2",59,61.2,"GIA",6.5,6.44,3.96,5297
0.53,"Ideal","F","VS2",56,62.5,"GIA",5.18,5.16,3.23,1557
0.41,"Ideal","J","SI2",59,59.8,"GIA",1,1,1,920
0.34,"Ideal","J","SI2",55,62.8,"GIA",4.46,4.49,2.81,640
2.04,"Ideal","I","VS2",59,60.7,"GIA",8.21,8.24,4.99,16797
0.62,"Ideal","H","SI1",60,59.5,"GIA",5.53,5.55,3.29,1870
0.38,"Ideal","D","VS1",56,61.8,"GIA",4.68,4.64,2.88,914
1,"Good","G","VS1",67,59.3,"GIA",6.41,6.44,3.81,4950
0.3,"V.Good","I","SI1",58,64.2,"GIA",4.21,4.23,2.71,436
0.51,"Ideal","D","IF",56,62.1,"GIA",5.13,5.17,3.2,3017
0.38,"Good","D","VS2",63,61.4,"HRD",4.57,4.6,2.82,571
0.4,"Ideal","D","SI1",57,63.1,"GIA",4.72,4.67,2.96,882
0.37,"Ideal","E","SI2",57,62.1,"GIA",4.58,4.61,2.85,648
1.01,"V.Good","E","VVS1",61,60.3,"GIA",6.48,6.44,3.89,11220
0.9,"Ideal","E","SI1",59,62,"GIA",6.19,6.15,3.83,4520
1.04,"Ideal","G","SI2",56,62.8,"GIA",6.46,6.42,4.05,4210
0.3,"V.Good","H","VS1",54,63.3,"GIA",4.29,4.26,2.71,560
0.41,"V.Good","G","SI1",58,64.4,"GIA",4.62,4.65,2.98,713
0.31,"V.Good","F","I1",60,59,"GIA",4.43,4.45,2.62,520
0.4,"Good","K","VVS1",58,65.1,"GIA",4.58,4.64,3,880
0.4,"V.Good","F","VS2",58,63.3,"GIA",4.66,4.63,2.94,1170
0.32,"Ideal","D","VS2",56,62.9,"GIA",4.33,4.35,2.73,692
0.3,"Ideal","F","SI1",59,62,"GIA",4.3,4.28,2.66,830
0.5,"Good","F","SI2",54,65.4,"GIA",4.92,4.94,3.22,1340
0.4,"Ideal","G","VS1",56,62,"GIA",4.74,4.71,2.93,869
0.34,"Ideal","F","I1",56,62.5,"GIA",4.5,4.47,2.8,610
0.37,"Ideal","J","IF",57,63,"GIA",4.61,4.58,2.89,715
0.51,"Ideal","E","SI2",61,59.4,"GIA",5.2,5.22,3.1,1224
1,"V.Good","J","VVS1",63,62.6,"HRD",6.36,6.33,3.97,4270
0.34,"Ideal","D","SI1",55,63,"GIA",4.44,4.46,2.81,587
0.6,"Good","E","I1",63,62,"GIA",5.39,5.36,3.33,898
1,"Good","K","VS2",55,66.1,"GIA",6.13,6.09,4.04,3680
1.04,"Ideal","D","VS1",60,59.8,"GIA",6.57,6.55,3.92,8280
1.82,"Ideal","I","VVS2",59,61.6,"GIA",7.81,7.85,4.82,16082
0.4,"V.Good","D","IF",56,64.1,"GIA",4.61,4.67,2.98,1404
0.3,"V.Good","E","VVS2",57,63.5,"GIA",4.25,4.2,2.68,870
1,"V.Good","H","SI1",59,62.6,"GIA",6.32,6.35,3.96,4990
0.33,"Ideal","F","SI1",62.5,62.5,"GIA",4.42,4.38,2.75,800
0.4,"V.Good","F","VS2",58,63.3,"GIA",4.66,4.64,2.94,1130
0.3,"Ideal","E","VS1",55,62.2,"GIA",4.28,4.27,2.66,609
0.53,"Ideal","G","VVS1",55,62.7,"GIA",5.19,5.21,3.26,1947
0.71,"Ideal","G","SI1",57,62.4,"GIA",5.68,5.71,3.56,2565
0.53,"Ideal","D","VS2",57,61.8,"GIA",5.17,5.2,3.21,1795
1.58,"Ideal","D","VS2",59,61,"EGL Intl.",7.56,7.51,4.59,8680
0.31,"Ideal","E","VS1",57,61,"GIA",4.4,4.38,2.68,950
1.01,"V.Good","F","VS1",56,64.2,"GIA",6.3,6.26,4.03,6760
0.51,"Ideal","E","VVS1",59,61.4,"GIA",5.13,5.15,3.16,2430
1.01,"V.Good","D","VS1",59,62.8,"GIA",6.32,6.36,3.99,9800
1,"Good","H","VS1",57,63.5,"GIA",6.31,6.26,3.99,8380
0.71,"V.Good","E","VS1",57,64,"GIA",5.59,5.56,3.57,2778
2.01,"Good","G","SI1",60,60.3,"GIA",8.07,8.18,4.9,29182
1,"V.Good","E","SI1",57,63.2,"GIA",6.26,6.28,3.96,5408
0.5,"V.Good","H","VS1",55,61.7,"GIA",5.1,5.11,3.15,1287
2.05,"Ideal","I","VVS2",58,61.2,"GIA",8.19,8.17,5.01,26472
0.7,"Ideal","G","VVS1",56,62.6,"GIA",5.69,5.64,3.55,3610
0.4,"V.Good","D","VS2",57,63.7,"GIA",4.68,4.63,2.96,1190
1,"Good","F","VVS1",57,65.6,"GIA",6.23,6.16,4.06,7910
1.59,"Ideal","H","SI1",55,63,"GIA",7.43,7.48,4.7,12640
0.62,"Ideal","H","SI1",56,62.4,"GIA",5.48,5.45,3.41,1970
0.83,"Ideal","G","VVS2",58,62.1,"GIA",5.98,6.04,3.73,3837
0.3,"Ideal","D","SI1",60,59.4,"GIA",4.37,4.39,2.6,507
1.1,"Ideal","G","VS2",57,62.7,"GIA",6.61,6.58,4.14,6810
1.06,"Ideal","D","SI2",57,61.5,"GIA",6.56,6.54,4.03,6570
0.61,"Ideal","H","SI1",56,61.8,"GIA",5.45,5.48,3.38,1601
1.51,"Ideal","H","SI1",60,60.1,"GIA",7.43,7.45,4.48,9645
0.91,"Ideal","I","VVS1",56,62.1,"GIA",6.17,6.22,3.84,4830
0.5,"Ideal","F","SI1",55,62.4,"GIA",5.08,5.06,3.16,1710
0.3,"Good","D","VS2",59,63.8,"GIA",4.2,4.22,2.69,770
1.31,"Ideal","H","VVS1",57,62,"GIA",7,7.04,4.35,10849
0.7,"V.Good","I","VVS2",53,63.5,"GIA",5.66,5.64,3.59,2119
0.71,"V.Good","D","VVS2",58,64,"GIA",5.59,5.61,3.58,3407
0.9,"Good","G","SI2",58,65.8,"GIA",5.99,5.91,3.91,2781
0.5,"Ideal","D","VVS2",60,60.5,"GIA",5.11,5.16,3.11,2300
1,"V.Good","G","SI2",57,64.4,"GIA",6.3,6.24,4.04,4540
0.51,"Ideal","I","IF",56,62.2,"GIA",5.1,5.14,3.18,1790
0.58,"Ideal","F","VS1",57,62.1,"GIA",5.36,5.34,3.32,2235
0.59,"Good","D","I1",55,65.3,"EGL Intl.",5.29,5.25,3.44,542
0.3,"Ideal","D","IF",57,62,"GIA",4.25,4.3,2.65,902
0.7,"V.Good","G","VVS2",57,62.7,"GIA",5.65,5.59,3.52,2960
0.63,"Ideal","K","SI2",57,62.5,"GIA",5.47,5.45,3.42,1139
0.3,"Ideal","G","SI1",61,59.4,"GIA",4.36,4.38,2.59,478
0.31,"Ideal","G","SI2",60,60.1,"GIA",4.36,4.38,2.63,460
0.6,"Ideal","D","VVS2",57,62.6,"GIA",5.39,5.36,3.36,3130
0.96,"V.Good","G","SI2",59,62.6,"GIA",6.3,6.24,3.93,4140
0.9,"V.Good","I","SI2",56.5,65.1,"IGI",5.98,6.03,3.9,2158
0.36,"Ideal","F","SI2",58,62.8,"GIA",4.55,4.58,2.86,577
0.31,"Ideal","E","VVS1",56,62.2,"IGI",4.35,4.36,2.1,910
0.3,"V.Good","E","SI1",63.8,63.8,"GIA",4.22,4.21,2.69,690
0.5,"Ideal","E","VS2",60.7,60.7,"GIA",5.13,5.1,3.1,1960
0.3,"Ideal","G","SI2",56,60.2,"GIA",4.36,4.34,2.62,730
0.4,"Ideal","D","VS2",61,59,"GIA",4.81,4.83,2.85,1104
0.32,"Ideal","F","VS2",56,60.6,"GIA",4.48,4.45,2.71,890
0.32,"Ideal","D","SI2",57,62.2,"GIA",4.42,4.4,2.74,518
0.71,"V.Good","E","SI1",62,60.9,"GIA",5.73,5.76,3.5,2945
0.35,"Ideal","E","VS1",57,61.5,"GIA",4.56,4.54,2.8,1030
1.06,"Ideal","J","VS1",60,60.4,"GIA",6.61,6.58,3.98,5380
0.3,"Ideal","E","VS2",60,60.1,"GIA",4.33,4.31,2.6,830
0.34,"Ideal","G","VVS1",60,61.6,"GIA",4.5,4.47,2.76,755
0.41,"Ideal","D","SI2",60,60.8,"GIA",4.8,4.79,2.92,1080
0.23,"Ideal","G","VS1",59,59.8,"GIA",4.01,4,2.39,466
0.34,"Ideal","I","VS1",57,61.6,"GIA",4.48,4.49,2.76,532
0.46,"Ideal","E","VS2",58,62.5,"GIA",4.93,4.89,3.07,1309
0.75,"V.Good","E","SI2",55,64.3,"GIA",5.73,5.69,3.67,2830
0.41,"Ideal","L","IF",60,60.4,"GIA",4.82,4.83,2.92,870
2.01,"Good","G","SI2",54,66.1,"GIA",7.74,7.81,5.14,14533
0.52,"Ideal","F","SI1",57,62.4,"GIA",5.13,5.16,3.21,1417
0.31,"Ideal","F","VS2",60,59.9,"GIA",4.43,4.41,2.65,551
1,"Good","K","SI1",62,63.4,"HRD",6.13,6.23,3.94,3590
0.51,"Ideal","E","VS2",57,62.4,"GIA",5.09,5.11,3.18,1868
1.5,"Ideal","E","VS1",57,61.9,"GIA",7.37,7.33,4.55,18280
0.5,"Ideal","F","VS1",57,62.3,"GIA",5.05,5.08,3.16,1829
1,"Ideal","D","SI1",56,61.9,"GIA",6.43,6.4,3.97,7368
0.7,"V.Good","I","VS1",60,64.4,"GIA",5.5,5.56,3.56,1977
0.4,"Ideal","F","SI1",56,62.4,"GIA",4.7,4.72,2.94,970
0.63,"Ideal","L","VS1",56,62.4,"GIA",5.5,5.46,3.42,1340
1.35,"Ideal","I","SI1",59,61.3,"GIA",7.14,7.11,4.36,8204
0.31,"Ideal","H","SI2",55.5,62.9,"IGI",4.32,4.35,2.73,318
1.51,"V.Good","I","VVS2",58,64,"GIA",7.2,7.17,4.6,9330
0.33,"Ideal","E","VS1",57,61.8,"GIA",4.47,4.45,2.76,610
1,"V.Good","H","SI2",57,63.8,"GIA",6.25,6.24,3.98,4010
0.3,"Good","G","SI2",56.5,64.9,"IGI",4.16,4.23,2.71,453
0.46,"Ideal","F","SI1",58,62.4,"GIA",4.91,4.89,3.06,1180
0.4,"Ideal","H","VS1",59,61.3,"GIA",4.73,4.72,2.9,1120
0.85,"Ideal","G","VS1",62.4,62.4,"GIA",6.04,6,3.74,4000
0.29,"V.Good","E","SI2",58,63.4,"GIA",4.25,4.26,2.56,510
0.57,"Ideal","F","VS2",57,62.7,"GIA",5.31,5.34,3.34,1800
0.3,"V.Good","D","SI2",63,62.3,"GIA",4.22,4.24,2.64,508
1.55,"Ideal","I","SI1",56,62.6,"GIA",7.43,7.39,4.64,8920
2.01,"V.Good","I","VS2",58,63.5,"GIA",7.94,7.86,5.02,15041
1.4,"Ideal","D","VS2",58,62.2,"GIA",7.2,7.13,4.46,15110
1,"Ideal","H","VVS2",58,60.6,"GIA",6.49,6.43,3.92,6330
0.3,"V.Good","I","SI1",58,64.3,"GIA",4.22,4.2,2.7,680
0.53,"Ideal","H","VVS2",55,60.9,"GIA",5.28,5.25,3.2,2010
0.3,"Ideal","G","VVS1",58,60,"GIA",4.35,4.38,2.62,810
0.5,"Ideal","F","VS2",59,61.5,"GIA",5.08,5.05,3.12,1870
0.3,"V.Good","E","VS1",56,60.9,"GIA",4.28,4.31,2.61,542
0.3,"V.Good","D","SI2",54.5,62.1,"IGI",4.29,4.32,2.67,660
0.4,"V.Good","H","SI2",55,64.3,"GIA",4.63,4.67,2.99,575
1,"Ideal","I","IF",54,63.2,"GIA",6.31,6.42,4.02,6120
0.3,"V.Good","I","SI2",60.5,63.7,"IGI",4.19,4.23,2.68,348
1.01,"Ideal","G","SI2",61,60.7,"GIA",6.51,6.47,3.94,5690
0.7,"Ideal","G","SI2",60,59.7,"GIA",5.75,5.76,3.44,1856
0.3,"Ideal","F","SI1",56,62.7,"GIA",4.28,4.26,2.68,548
0.63,"Ideal","D","VS1",58,61.7,"GIA",5.51,5.53,3.41,2856
1.07,"Ideal","H","VS1",55,62,"GIA",6.56,6.59,4.08,7000
0.9,"V.Good","H","VS2",58.4,64.4,"IGI",5.98,6.01,3.86,3690
0.5,"Ideal","F","VS2",57,61.6,"GIA",5.1,5.1,3.14,1950
1.1,"Ideal","J","VS2",57,61.5,"GIA",6.65,6.63,4.08,4600
0.3,"Ideal","E","VS1",57,61.9,"GIA",4.31,4.27,2.66,850
0.23,"Good","D","VS2",56,59.8,"GIA",3.95,3.96,2.37,560
0.63,"Ideal","H","SI2",55,62.4,"GIA",5.47,5.51,3.43,1297
0.31,"Ideal","F","IF",57,60,"GIA",4.44,4.42,2.66,970
1.01,"Ideal","F","SI1",59,61.4,"GIA",6.42,6.46,3.96,7770
1.33,"Ideal","F","SI1",57,62.6,"GIA",6.97,7.02,4.38,7934
0.81,"Ideal","G","SI1",58,62.2,"GIA",5.96,5.94,3.7,3340
0.31,"Ideal","G","SI2",56,62,"GIA",4.37,4.33,2.7,455
0.4,"Ideal","F","VVS2",60,60.8,"GIA",4.77,4.73,2.89,1300
0.31,"Ideal","G","SI1",59,61.9,"GIA",4.33,4.36,2.69,730
0.3,"Ideal","F","SI1",57,62.1,"GIA",4.29,4.31,2.67,730
0.3,"Ideal","J","VS2",57,60.2,"IGI",4.33,4.37,2.62,670
1.5,"V.Good","H","SI2",58,62.3,"HRD",7.21,7.25,4.51,6636
0.7,"V.Good","F","SI1",53,63.4,"GIA",5.58,5.63,3.55,2420
0.49,"V.Good","G","VS1",55,63.7,"GIA",5.01,5.02,3.19,1238
0.4,"V.Good","K","VVS2",59,62.5,"GIA",4.71,4.67,2.93,910
1.5,"Ideal","H","SI1",57,62.7,"GIA",7.28,7.32,4.58,10923
0.35,"Ideal","I","SI1",55,62.8,"GIA",4.53,4.55,2.85,527
0.7,"Ideal","G","SI2",56,62.5,"GIA",5.65,5.68,3.54,2150
0.39,"V.Good","E","VS1",60,63.5,"GIA",4.61,4.63,2.93,980
1.27,"V.Good","I","VS1",58,58,"GIA",7.15,7.22,4.17,8540
0.3,"Ideal","F","VS2",59,59.8,"GIA",4.36,4.37,2.61,780
2.05,"Ideal","I","SI1",60,59.1,"GIA",8.33,8.29,4.92,16320
0.5,"Ideal","H","VS1",56,61.5,"GIA",5.1,5.08,3.13,1800
0.8,"Ideal","G","VVS2",58,62.7,"GIA",5.95,5.9,3.72,4074
0.4,"V.Good","G","VS2",57,63.4,"GIA",4.64,4.66,2.95,1240
1.32,"V.Good","J","VS2",54,63.1,"GIA",6.99,6.97,4.41,6103
0.91,"Good","I","VS1",60,66.3,"GIA",5.9,5.92,3.92,3311
0.4,"Ideal","I","SI1",57,62.7,"GIA",4.73,4.7,2.95,990
0.3,"V.Good","F","VS2",54,63.8,"GIA",4.24,4.21,2.7,503
0.4,"Good","D","VVS1",62,62.7,"GIA",4.7,4.73,2.96,1440
0.31,"Ideal","F","VS2",59,61.6,"GIA",4.34,4.36,2.68,502
0.4,"V.Good","G","SI1",59,59.7,"GIA",4.78,4.8,2.86,733
1.7,"Ideal","I","SI1",57,62.4,"GIA",7.57,7.62,4.74,10447
0.51,"Ideal","I","SI2",60,61.6,"IGI",5.1,5.13,3.15,1040
0.71,"Ideal","D","SI2",58,62.5,"GIA",5.67,5.73,3.56,2363
0.3,"V.Good","E","VS2",56,63.3,"GIA",4.27,4.21,2.68,730
0.9,"Ideal","F","VVS2",56,62.9,"GIA",6.16,6.12,3.86,6126
0.42,"Ideal","H","VS1",58,60.6,"GIA",4.84,4.87,2.94,1140
0.3,"Good","K","VS2",61,64,"GIA",4.22,4.18,2.69,343
0.54,"Ideal","D","SI1",56,62.1,"GIA",5.2,5.23,3.24,1840
0.53,"Ideal","F","VS1",55,62.6,"GIA",5.16,5.19,3.24,1901
1.02,"Good","D","VS2",55,65,"GIA",6.31,6.25,4.08,6950
0.4,"V.Good","I","VS2",57,63.3,"GIA",4.66,4.65,2.95,612
0.3,"V.Good","D","SI1",60,60.6,"GIA",4.28,4.29,2.6,530
1.18,"Ideal","G","VVS2",60,59.1,"GIA",6.9,6.94,4.09,10620
0.72,"Ideal","H","VS2",58,59.3,"GIA",5.89,5.86,3.48,2770
0.21,"V.Good","E","VVS1",58,62.3,"IGI",3.78,3.81,2.36,349
0.42,"Ideal","G","SI1",57,62.4,"GIA",4.79,4.81,3,782
0.52,"Ideal","E","VVS2",55,61.1,"GIA",5.18,5.21,3.17,2153
0.3,"V.Good","D","VS2",59,63.3,"GIA",4.22,4.19,2.66,860
0.35,"Ideal","H","VS2",54,62.8,"GIA",4.51,4.49,2.82,688
0.51,"Ideal","F","VS2",59,60.2,"GIA",5.2,5.18,3.13,1940
0.6,"V.Good","H","SI2",61,62.3,"GIA",5.35,5.37,3.34,1458
0.52,"Ideal","F","SI1",58,61.8,"GIA",5.11,5.14,3.17,1256
0.58,"Ideal","E","VS2",62.7,62.7,"GIA",5.34,5.31,3.34,2210
0.33,"Ideal","E","VS2",55,62.3,"GIA",4.43,4.46,2.77,530
1,"Ideal","I","VS2",60,61.8,"GIA",6.41,6.37,3.95,5560
1.01,"V.Good","G","VS1",62,59.7,"GIA",6.51,6.53,3.89,7865
0.5,"V.Good","D","VS1",58,62.8,"GIA",5.08,5.06,3.19,2110
1,"V.Good","H","VS2",64,59.1,"GIA",6.48,6.43,3.82,5816
0.5,"Good","F","VVS1",64,58.7,"GIA",5.17,5.15,3.03,1817
1.01,"Ideal","E","SI1",56,62.5,"GIA",6.41,6.44,4.02,8480
1.01,"Ideal","F","VS2",57,62.9,"GIA",6.39,6.35,4.01,7545
3.07,"V.Good","H","VVS1",57,62.9,"HRD",9.26,9.2,5.81,48400
0.3,"V.Good","F","VVS1",57,64.4,"GIA",4.22,4.24,2.72,650
1.02,"Ideal","D","SI2",59,61,"HRD",6.48,6.5,3.96,4900
0.31,"Ideal","D","VVS1",59,61.6,"GIA",4.38,4.35,2.69,1040
0.41,"Good","I","SI2",0.5,0.6,"IGI",4.55,4.62,3.09,750
0.73,"Ideal","H","SI1",60,61.1,"EGL Intl.",5.83,5.77,3.55,1690
0.41,"V.Good","F","SI2",57,63.5,"GIA",4.66,4.69,2.97,960
0.32,"Ideal","J","SI2",60,60.7,"GIA",4.4,4.41,2.67,630
0.32,"Ideal","H","SI1",58,62.1,"GIA",4.38,4.4,2.73,446
1.25,"Ideal","D","VVS2",57,62.7,"GIA",6.85,6.88,4.31,15090
0.3,"V.Good","E","VVS1",62,59.6,"GIA",4.4,4.36,2.61,910
0.31,"Ideal","D","IF",58,62.3,"GIA",4.33,4.31,2.69,1176
0.4,"V.Good","G","VS1",56,64.6,"GIA",4.6,4.63,2.98,887
0.23,"Ideal","I","VS2",56,62.4,"GIA",3.94,3.92,2.45,356
1,"V.Good","G","VS2",61,60.9,"GIA",6.38,6.42,3.9,7524
1.56,"Ideal","E","VVS2",59,61.1,"GIA",7.44,7.47,4.55,21239
0.23,"V.Good","F","VS2",62,59.5,"GIA",3.98,4.04,2.39,670
0.7,"V.Good","G","VS2",58,62.4,"GIA",5.64,5.67,3.53,2858
0.45,"Ideal","G","VS2",59,60.9,"GIA",4.93,4.91,3,1280
0.8,"Ideal","K","SI1",59,60.9,"GIA",5.96,5.98,3.64,1607
1.03,"Ideal","G","I1",58.5,62.8,"IGI",6.41,6.48,4.03,3317
1.01,"Ideal","G","SI1",60,60.1,"GIA",6.51,6.49,3.91,6330
2.08,"Ideal","H","IF",56,62.5,"HRD",8.11,8.17,5.09,24870
0.82,"Ideal","E","SI1",56,62.7,"GIA",5.98,5.96,3.74,4466
2.06,"Ideal","F","VS2",58,61.9,"GIA",8.11,8.16,5.03,39568
0.3,"V.Good","L","VS2",53,63.4,"GIA",4.23,4.24,2.68,359
1.01,"Ideal","F","VS1",58,64.1,"EGL Intl.",6.39,6.31,4.07,5190
0.3,"Ideal","D","VVS1",58,62.5,"GIA",4.26,4.27,2.67,1010
0.34,"Ideal","I","VS2",58,62.1,"GIA",4.48,4.45,2.77,830
0.31,"Ideal","E","SI1",57,62.4,"GIA",4.33,4.3,2.69,554
0.95,"V.Good","E","SI2",56,61.1,"GIA",6.32,6.34,3.87,4952
1.2,"Ideal","D","IF",60,61,"GIA",6.79,6.89,4.17,28375
0.36,"Ideal","D","SI2",60,60,"GIA",4.6,4.62,2.77,830
1.04,"Ideal","F","VVS2",59,60.5,"GIA",6.59,6.55,3.98,9180
1.04,"V.Good","E","SI2",55.5,62,"IGI",6.34,6.37,4.11,4314
0.5,"Ideal","F","SI1",56,61.4,"GIA",5.09,5.1,3.13,1359
1.01,"Ideal","D","IF",59,61.2,"GIA",6.48,6.46,3.96,18971
0.8,"V.Good","D","VS2",61,59.6,"GIA",6.01,6.04,3.59,4660
1.51,"V.Good","K","VVS2",57,64.6,"GIA",7.21,7.17,4.64,7188
1.11,"Ideal","E","SI1",61,60.2,"EGL Intl.",6.72,6.67,4.03,4522
0.5,"Ideal","H","SI1",57,61.7,"GIA",5.08,5.1,3.14,1605
0.7,"V.Good","E","VS1",59,62.6,"GIA",5.59,5.65,3.52,4580
0.5,"Ideal","H","VVS2",59,61.1,"GIA",5.15,5.13,3.14,1912
0.71,"Ideal","F","VS1",57,62.2,"GIA",5.71,5.74,3.56,3270
0.31,"V.Good","I","SI2",0.6,0.6,"IGI",4.29,4.32,2.71,369
1.02,"Ideal","H","SI2",60,62.2,"GIA",6.43,6.45,4.01,4750
0.65,"Ideal","I","VS2",60,61,"GIA",5.59,5.56,3.4,1940
0.3,"Ideal","H","SI1",59,61.6,"GIA",4.33,4.28,2.64,740
0.42,"Ideal","E","VS1",56,62,"GIA",4.8,4.82,2.98,1076
0.74,"Ideal","G","VS1",57,62.5,"GIA",5.81,5.78,3.62,3490
0.34,"V.Good","D","VVS2",54,61.9,"GIA",4.47,4.5,2.78,1280
0.7,"V.Good","G","SI1",54,64.3,"GIA",5.56,5.53,3.57,2430
0.3,"Ideal","E","VVS2",57,61.6,"GIA",4.31,4.3,2.65,920
0.65,"Ideal","E","VS1",57,61.6,"GIA",5.58,5.57,3.44,2660
1.01,"Ideal","E","SI2",61,61.2,"GIA",6.45,6.46,3.95,4997
0.5,"V.Good","I","VS1",56,61.6,"GIA",5.1,5.09,3.14,1235
0.34,"V.Good","I","VS1",60.5,64.9,"IGI",4.37,4.4,2.84,584
0.3,"V.Good","F","VS2",58,64.5,"GIA",4.19,4.17,2.7,680
0.5,"V.Good","G","SI2",60,59.4,"GIA",5.16,5.19,3.07,1280
0.23,"Ideal","D","VVS2",60,60.4,"GIA",3.95,3.97,2.39,494
0.4,"Ideal","G","VS1",56.5,61.9,"IGI",4.69,4.73,2.92,945
1.32,"Ideal","J","VS1",57,62.4,"GIA",6.99,7.02,4.37,6590
0.51,"Ideal","D","VS1",60,61.3,"GIA",5.16,5.14,3.16,2120
0.31,"Ideal","G","SI2",59,60.1,"GIA",4.43,4.41,2.66,440
0.3,"Ideal","E","SI1",60,60.6,"GIA",4.33,4.29,2.61,493
1.02,"Ideal","G","SI2",56,61.1,"HRD",6.47,6.49,3.96,4469
0.71,"Ideal","F","SI1",57,63.1,"GIA",5.66,5.69,3.58,2500
0.3,"Ideal","E","VVS2",58,59.9,"GIA",4.39,4.38,2.63,900
1.38,"Ideal","I","SI2",59,61,"HRD",7.14,7.12,4.35,5460
0.46,"V.Good","E","SI1",58,64.1,"GIA",4.84,4.86,3.11,1092
0.5,"Ideal","D","SI1",58,62.3,"GIA",5.08,5.06,3.16,1860
0.3,"Ideal","D","VVS2",59,61.7,"GIA",4.32,4.27,2.65,900
0.5,"V.Good","D","VS2",56,64.3,"GIA",4.97,4.95,3.19,2140
0.9,"Ideal","E","VS1",60,62.1,"GIA",6.19,6.15,3.83,6090
1.08,"Ideal","D","VS2",57,61.7,"GIA",6.55,6.58,4.05,11026
1.75,"Ideal","G","VVS1",60,60,"GIA",7.82,7.87,4.71,21100
0.4,"V.Good","G","SI1",56,62.1,"GIA",4.72,4.74,2.94,818
1.01,"Ideal","G","SI1",58,62.2,"GIA",6.38,6.42,3.98,5598
1.85,"Ideal","F","VS1",60,59.1,"GIA",8.01,8.06,4.75,24403
1.01,"V.Good","F","SI2",55,63.4,"GIA",6.35,6.38,4.03,5032
1.05,"Ideal","H","VS1",59,62.1,"EGL USA",6.54,6.48,4.04,5083
1.28,"Ideal","D","IF",57,63.1,"GIA",6.89,6.92,4.36,19174
0.3,"Ideal","D","SI1",59,61.6,"GIA",4.31,4.3,2.65,519
1.02,"V.Good","H","SI2",56,63.2,"GIA",6.35,6.33,4.01,3862
1.06,"Ideal","H","SI2",58,62.2,"GIA",6.52,6.5,4.05,4840
