Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
SCTY UW Equity,SolarCity Corp,US,Industrials,53.48,48.61,0,-25.786,1124.104,4149.38,-90.76,-107.479,-117.528,31.8749,230.523,11.279,50.409,5134.1265,-189.154,#N/A N/A,681.047
HBAN UW Equity,Huntington Bancshares Inc/OH,US,Financials,10.52,10.02,-194.665,595.094,6284.21,64330.629,826.985,782.303,30.1907,#N/A N/A,2934.454,#N/A N/A,17.851,8568.0559,#N/A N/A,144.123,5802.766
SMG UN Equity,Scotts Miracle-Gro Co/The,US,Materials,62.32,63.43,-230.8,166.6,567.2,2058.3,240.9,153.3,11.0724,36.3003,2841.3,-29.4,17.312,3799.218,379,47.3,695
RGLD UW Equity,Royal Gold Inc,US,Materials,62.7,72.46,-54.048,66.126,2378.34,2892.863,175.706,137.506,45.0623,55.836,249.701,4.965,51.581,4087.733,203.676,#N/A N/A,-385.346
HCN UN Equity,Welltower Inc,US,Financials,75.67,81.95,-995.458,269.579,13581.838,24541.722,1216.759,-628.34,24.7104,#N/A N/A,3264.353,#N/A N/A,17.201,24795.0994,1886.696,484.556,9284.164
SNPS UW Equity,Synopsys Inc,US,Information Technology,43.47,42.99,0,253.559,2996.053,4544.929,569.376,493.456,11.9719,77.5335,2023.335,54.217,18.278,6655.4019,428.629,2.026,-820.546
BIIB UW Equity,Biogen Inc,US,Health Care,339.45,389.16,0,2508.626,10430.885,13704.142,2878.257,2618.75,38.4402,87.4583,9028.499,-203.95,33.984,80162.9542,4159.468,28.6,-2645.58
USG UN Equity,USG Corp,US,Industrials,27.99,30.45,0,87,766,4064,225,67,6.6757,17.5034,3685,-57,25.747,4051.0468,401,187,1870
LLTC UW Equity,Linear Technology Corp,US,Information Technology,45.6,44.94,-258.985,481.552,1383.278,1692.263,603.668,542.97,46.3627,75.7883,1419.089,6.692,21.488,10877.0438,709.562,28.909,-1027.643
RRC UN Equity,Range Resources Corp,US,Energy,53.45,46.27,-26.398,378.499,3168.917,8034.45,895.61,-234.205,43.915,45.7926,2097.64,-1.608,40.235,9017.0621,1477.62,175.032,2998.532
ARRS UW Equity,ARRIS International PLC,US,Information Technology,30.19,26.22,0,131.633,1490.109,4305.244,519.884,460.065,5.7263,29.8233,5258.6,-77.824,33.696,4370.8266,625.185,68.497,960.831
NBR UN Equity,Nabors Industries Ltd,US,Energy,12.98,11.51,-53.592,365.78,5873.234,12619.34,1687.852,-75.469,9.2484,34.4675,6627.339,-252.154,59.105,3756.9186,1745.515,181.326,3790.514
SFM UW Equity,Sprouts Farmers Market Inc,US,Consumer Staples,33.98,36.41,0,99.229,650.56,1297.083,169.183,60.398,6.6734,29.8539,2841.067,-5.454,27.086,5140.4347,242.54,26.001,266.058
PTEN UW Equity,Patterson-UTI Energy Inc,US,Energy,16.59,17.16,-50.86,121.113,2859.46,4968.349,798.504,-154.464,7.0886,9.3633,2939.844,-107.37,59.196,2428.9893,930.086,28.579,646.406
NE UN Equity,Noble Corp plc,US,Energy,16.57,16.22,-419.108,783.759,8101.719,13950.197,1997.8,-556.595,29.1148,32.3347,3589.435,-89.128,48.738,4179.9294,1978.402,145.679,4668.727
NTRS UW Equity,Northern Trust Corp,US,Financials,67.4,65.38,-299.7,725.3,8542.6,111153.7,1151.9,689.6,25.6718,#N/A N/A,4440.2,#N/A N/A,18.773,15873.0373,#N/A N/A,193.9,-33807.1
RS UN Equity,Reliance Steel & Aluminum Co,US,Materials,61.27,52.37,-107.2,341,4119.6,8034.7,283.1,99.4,5.8399,23.5032,10181.6,-121.7,22.223,4783.6953,804.5,81.9,2221.3
PAYX UW Equity,Paychex Inc,US,Information Technology,46.17,45.26,-521,636,1785.6,6286.6,877.3,782.1,38.6807,70.5784,2572.6,-15.2,14.867,16766.5098,1102.2,1,-559.3
PBCT UW Equity,People's United Financial Inc,US,Financials,15.18,14.07,-197.2,246.2,4655,34774.9,327,259.1,29.6367,#N/A N/A,1370.9,#N/A N/A,13.748,4674.9795,#N/A N/A,115.7,3617.7
HSIC UW Equity,Henry Schein Inc,US,Health Care,136.15,138.07,0,457.379,3370.571,6130.631,593.113,510.849,6.8567,27.9175,10195.664,-59.997,16.696,11465.8333,843.705,22.078,748.861
PDCO UW Equity,Patterson Cos Inc,US,Health Care,48.1,50.09,-77.443,216.758,1463.701,2857.449,201.077,141.402,7.9813,27.7243,4101.932,#N/A N/A,15.333,4959.9059,379.017,35.681,382.278
SIVB UW Equity,SVB Financial Group,US,Financials,116.07,112.9,0,264.481,3940.016,36041.007,310.145,271.611,49.029,#N/A N/A,1486.89,#N/A N/A,27.512,5902.0756,#N/A N/A,34.719,-1412.143
ANSS UW Equity,ANSYS Inc,US,Information Technology,82,80.67,0,260.986,2255.717,2789.038,377.995,342.666,37.6666,83.4116,917.666,-4.072,16.103,7536.4914,426.315,0.78,-817.47
FDS UN Equity,FactSet Research Systems Inc,US,Financials,140.75,143.59,-61.007,211.543,511.082,663.212,265.023,247.28,32.8378,61.5698,920.334,-13.299,17.15,5875.9517,336.652,#N/A N/A,-136.386
QCOM UW Equity,QUALCOMM Inc,US,Information Technology,74.33,62.46,-2587,7966,39166,48574,8887,7702,28.5045,59.6595,26487,-281,24.355,123581.1288,8700,6,-32022
ROP UN Equity,Roper Technologies Inc,US,Industrials,156.35,154.34,-76.213,625.8,4648.224,8510.266,815.012,775.998,27.8828,59.2517,3492.522,-15.526,18.54,15659.6301,1171.145,79.467,1805.436
ROST UW Equity,Ross Stores Inc,US,Consumer Discretionary,47.13,45.855,-163.31,894.147,2187.296,4666.874,1322.764,643.915,13.3689,28.1258,10750.019,0,19.685,19651.9285,1664.179,#N/A N/A,-175.607
PII UN Equity,Polaris Industries Inc,US,Consumer Discretionary,151.24,144.59,-122.244,427.312,839.042,2008.832,491.51,285.986,15.712,29.5851,4288.358,1.135,19.555,10041.9024,792.565,10.532,59.005
AN UN Equity,AutoNation Inc,US,Consumer Discretionary,60.41,59.62,0,411.4,2012,7793.7,468.7,266.6,4.289,15.6493,18584.9,-57,29.479,6835.0178,901.3,140.1,4640.2
WWAV UN Equity,WhiteWave Foods Co/The,US,Consumer Staples,34.99,32.97,0,127.165,1059.189,3306.741,237.738,-0.224,7.0408,33.9926,3204.927,#N/A N/A,27.415,6100.7518,329.157,27.054,1295.702
SBUX UW Equity,Starbucks Corp,US,Consumer Discretionary,41.025,43.765,-783.1,2068.2,5273.7,10752.9,607.8,-553.1,18.7319,58.2986,16447.9,-79.7,17.215,61398.014,3829.4,64,204.5
KEY UN Equity,KeyCorp,US,Financials,13.9,12.99,-233,854,10503,89784,1144,1051,30.3651,#N/A N/A,4317,#N/A N/A,21.332,12041.9109,#N/A N/A,263,5832
MUSA UN Equity,Murphy USA Inc,US,Consumer Discretionary,68.86,69.81,0,239.145,758.54,1896.35,203.192,75.896,1.6825,5.2824,17739.867,#N/A N/A,24.728,3148.8803,376.324,37.903,197.963
AMG UN Equity,Affiliated Managers Group Inc,US,Financials,212.24,205.52,0,438.7,3513.9,6884.2,1238,1216.2,31.2416,#N/A N/A,2463.7,#N/A N/A,26.272,11794.7321,900.1,#N/A N/A,1432.8
SPLS UW Equity,Staples Inc,US,Consumer Discretionary,18.12,17.05,-308.106,607.26,6032.59,11304.403,1141.325,773.232,3.7187,25.6358,22709.166,-123.616,32.582,11593.209,1307.007,65.174,348.259
STT UN Equity,State Street Corp,US,Financials,78.5,71.51,-517,2046,21156,274805,-2459,-2886,24.6915,#N/A N/A,10518,#N/A N/A,21.058,32773.3811,#N/A N/A,389,-70970
USB UN Equity,US Bancorp,US,Financials,44.95,41.91,-1949,5552,43829,391284,7255,7255,39.9176,#N/A N/A,21144,#N/A N/A,15.357,80432.9165,#N/A N/A,1486,54630
JLL UN Equity,Jones Lang LaSalle Inc,US,Financials,149.93,147.08,-20.496,339.106,2356.857,4934.786,437.464,278.285,7.7003,#N/A N/A,5190.039,-294.549,17.958,6720.1491,492.273,#N/A N/A,405.724
SYMC UW Equity,Symantec Corp,US,Information Technology,25.655,24.77,-415,980,5897,12883,1244,903,20.6675,82.7597,6682,-167,22.097,17705.7331,1832,79,-1698
TROW UW Equity,T Rowe Price Group Inc,US,Financials,85.86,78.72,-446.8,1188.1,5227.5,5768,1291,1177.2,47.5897,#N/A N/A,3889.5,#N/A N/A,15.332,22271.0825,1959.9,#N/A N/A,-1644.5
SBAC UW Equity,SBA Communications Corp,US,Telecommunication Services,110.76,116.7,0,-43.849,-297.617,7808.992,639.826,442.959,20.5385,71.3913,1457.659,-5.215,17.925,14298.7533,897.566,315.944,7094.29
WM UN Equity,Waste Management Inc,US,Industrials,51.32,51.43,-692,103,5663,22211,2493,1265,8.0873,35.2799,14059,-6,11.687,23500.5036,2449,472,9981
CBS UN Equity,CBS Corp,US,Consumer Discretionary,55.34,54.81,-286,3016,7526,23455,841,616,21.2033,36.3975,13696,#N/A N/A,23.287,28714.5965,3146,370,6781
ON UW Equity,ON Semiconductor Corp,US,Information Technology,10.13,10.01,0,228.1,1674.3,3882.2,445.8,263,9.0894,35.071,3015.6,-12.8,36.454,4415.4366,511.8,34.6,688.7
AGN UN Equity,Allergan plc,US,Health Care,257.41,266.54,0,-1046,29145,53467.4,2083.1,1848.5,-9.1939,48.849,10252.4,-317.8,28.593,68229.3846,1390.5,355.1,15196.7
WFM UW Equity,Whole Foods Market Inc,US,Consumer Staples,50.42,52.095,-170,579,3813,5744,1088,378,6.5802,35.5361,14194,-14,28.143,18151.6816,1311,#N/A N/A,-681
STZ UN Equity,Constellation Brands Inc,US,Consumer Staples,98.17,110.45,0,770.7,5487.4,14657.4,1005.3,522.8,24.965,42.6406,5864.6,-3.2,19.353,18965.3995,1668.6,353.9,7087.6
TECH UW Equity,Bio-Techne Corp,US,Health Care,92.4,93.02,-45.815,107.427,793.413,1018.26,139.895,124.98,40.8793,69.2019,380.572,1.673,17.667,3425.8573,179.219,#N/A N/A,-11.815
MDRX UW Equity,Allscripts Healthcare Solutions Inc,US,Health Care,12.77,11.91,0,-84.875,1282.826,2570.861,69.679,31.881,-4.852,39.4699,1387.97,-40.958,37.208,2301.9449,111.22,29.005,548.556
XLNX UW Equity,Xilinx Inc,US,Information Technology,43.29,38.575,-288.516,677.031,2713.961,5017.302,739.765,697.099,32.9876,69.4597,2421.534,-13.09,28.975,11448.2696,873.952,54.839,-1030.967
TFX UN Equity,Teleflex Inc,US,Health Care,114.82,109.56,-56.176,171.869,1983.916,4057.792,309.437,252.277,14.8686,51.0568,1814.363,13.543,13.934,4755.1535,379.402,62.989,778.974
CRL UN Equity,Charles River Laboratories International,US,Health Care,63.64,69.35,0,118.631,698.381,1842.358,214.587,170.845,12.8454,35.0668,1257.342,-37.79,21.641,2986.0962,261.245,11.743,655.969
XRAY UW Equity,DENTSPLY SIRONA Inc,US,Health Care,53.27,50.025,-36.906,312.572,2496.244,4884.061,527.36,427.431,14.8679,54.2593,2957.237,2.007,16.288,7539.2892,570.814,46.873,1067.914
BWXT UN Equity,BWX Technologies Inc,US,Industrials,21.6811,19.4844,-43.728,298.283,1139.967,2656.77,58.718,-16.681,18.9936,34.3897,2164.672,2.169,24.226,3228.5756,487.734,5.244,91.699
ZION UW Equity,Zions Bancorporation,US,Financials,28.51,23.96,-96.637,200.37,7322.159,55458.87,429.396,265.37,21.3098,#N/A N/A,2229.142,#N/A N/A,20.157,5785.5985,#N/A N/A,199.45,-7024.548
DNR UN Equity,Denbury Resources Inc,US,Energy,8.13,6.9,-65.241,361.85,5349.769,12140.053,1234.083,118.973,30.5994,39.6614,2430.267,-1.148,60.07,2866.3341,1324.043,179.708,3575.49
IVZ UN Equity,Invesco Ltd,US,Financials,39.52,36.73,-416.2,1005.7,9296.6,20081,1207.7,1099.8,26.6627,#N/A N/A,5095.5,#N/A N/A,20.87,17026.3094,1448.4,#N/A N/A,4946.8
TRMB UW Equity,Trimble Navigation Ltd,US,Information Technology,26.54,23.84,0,218.287,2363.669,3819.374,446.691,398.508,10.3368,54.2051,2430.934,11.654,31.381,6874.0212,442.351,#N/A N/A,507.262
INTU UW Equity,Intuit Inc,US,Information Technology,92.19,86.82,-239,834,2927,5038,1518,1389,28.9777,84.8567,4431,2,18.342,26319.9158,1485,30,-1090
MS UN Equity,Morgan Stanley,US,Financials,38.8,33.81,-769,4937,74011,814511,26424,25517,16.5207,#N/A N/A,38255,#N/A N/A,20.708,75947.2346,11394,3899,93432
BG UN Equity,Bunge Ltd,US,Consumer Staples,90.91,89.53,-214,644,9600,24145,2443,1606,1.8771,4.5369,60305,-311,18.507,13199.7128,1725,324,6528
MCHP UW Equity,Microchip Technology Inc,US,Information Technology,45.11,45.1,-284.08,400.446,2252.208,4610.627,715.043,573.805,22.4401,57.8913,2050.875,-41.244,33.143,9065.5606,682.705,52.203,58.262
ALR UN Equity,Alere Inc,US,Health Care,38,40.69,-21.293,-166.338,1892.281,6808.621,302.556,211.754,3.9754,48.1527,2772.583,32.36,29.989,3175.1428,435.553,358.422,3343.828
CB UN Equity,Chubb Ltd,US,Financials,114.88,107.96,-820,3296,30017,97557,4508,4508,20.8133,#N/A N/A,19550,#N/A N/A,13,38110.0096,#N/A N/A,283,5411
CHK UN Equity,Chesapeake Energy Corp,US,Energy,19.57,19.18,-404,529,17631,40518,4858,-1713,11.5094,75.4193,19975,#N/A N/A,57.437,13016.2156,5194,146,11502
JBL UN Equity,Jabil Circuit Inc,US,Information Technology,21.83,20.61,-68.211,241.313,2260.368,8479.746,498.857,-125.203,1.2947,6.5067,15762.146,-116.458,26.765,4218.0329,691.352,128.06,682.296
VAL UN Equity,Valspar Corp/The,US,Materials,86.48,83.43,-87.427,345.401,1011.091,4033.951,347.104,225.833,12.1045,33.2722,4625.624,-116.566,18.236,7086.1714,660.819,65.33,1428.188
ORLY UW Equity,O'Reilly Automotive Inc,US,Consumer Discretionary,192.62,187.36,0,748.851,1976.406,6475.176,1171.132,757.605,17.2925,51.1243,7073.137,-18.615,18.775,19540.2932,1413.746,52.123,1098.249
VMI UN Equity,Valmont Industries Inc,US,Industrials,127,120.12,-30.054,198.383,1358.686,2862.721,230.034,134.941,12.3009,26.6565,3187.897,-31.902,19.153,3124.9427,476.619,33.355,334.444
ALL UN Equity,Allstate Corp/The,US,Financials,70.25,69.79,-537,2761,22329,108310,3736,3438,12.965,#N/A N/A,35272,#N/A N/A,12.535,29465.1885,#N/A N/A,336,4310
WLL UN Equity,Whiting Petroleum Corp,US,Energy,33,30.02,0,359.223,4262.231,9617.41,1839.924,-1033.163,24.658,42.1381,3054.443,-92.023,77.111,5541.718,1789.979,164.178,2725.294
FLIR UW Equity,FLIR Systems Inc,US,Information Technology,32.31,30.2,-55.12,156.244,1621.734,2354.292,268.574,212.58,14.0067,48.4915,1496.607,#N/A N/A,21.769,4552.2303,271.721,14.731,-188.751
EQR UN Equity,Equity Residential,US,Financials,71.84,77.61,-595.564,520.4,11147.571,23008.094,624.948,-296.028,34.5475,#N/A N/A,2589.222,#N/A N/A,17.396,26032.1715,1864.93,496.626,10926.128
BWA UN Equity,BorgWarner Inc,US,Consumer Discretionary,54.95,54.01,-128.4,657.3,3800.2,7282.3,750.2,232.4,11.4556,21.3414,8198.6,-122.1,30.394,12494.1799,1263.1,33.8,528.7
CE UN Equity,Celanese Corp,US,Materials,59.96,53.76,-134,1362,3135,9710,950,374,25.6014,23.0063,6859,-85,24.759,9211.8024,2068,162,1858
NFX UN Equity,Newfield Exploration Co,US,Energy,27.12,29.78,0,557,3525,9068,1420,-723,25.4446,36.5253,2193,11,63.37,3721.663,1489,154,2650
KBR UN Equity,KBR Inc,US,Industrials,16.95,16.53,-47,-77,2317,5386,343,276,0.2695,2.2911,6678,-58,36.175,2459.0887,92,#N/A N/A,-968
VIAV UW Equity,Viavi Solutions Inc,US,Information Technology,7.8003,6.9077,0,-27.8,1167.5,2327.6,187.9,74,-1.3534,47.5973,1529.5,8.5,36.228,3181.0267,113.6,32.7,-306.3
SLH UN Equity,Solera Holdings Inc,US,Information Technology,51.18,51.6,-48.897,-10.111,997.147,3306.517,228.227,190.545,20.1936,77.0285,1049.313,-12.273,29.775,3491.8452,347.072,108.126,1366.206
URBN UW Equity,Urban Outfitters Inc,US,Consumer Discretionary,35.13,34.86,0,240.812,1377.983,1988.765,342.967,109.421,11.5135,35.9645,3217.891,-16.255,41.141,4624.6397,508.747,0,-357.796
AAL UW Equity,American Airlines Group Inc,US,Industrials,53.63,49.08,0,286,4971,44173,1081,-3639,8.7916,#N/A N/A,39856,#N/A N/A,45.689,38466.8442,4827,881,9430
SPG UN Equity,Simon Property Group Inc,US,Financials,182.11,198.66,-1571.986,1381.758,5866.657,29672.165,2704.325,1381.244,48.8683,#N/A N/A,4824.853,#N/A N/A,15.248,56596.5243,3672.691,1032.79,20384.362
EMN UN Equity,Eastman Chemical Co,US,Materials,75.86,70.89,-208,1081,3979,12135,1452,875,17.971,28.402,9443,-37,28.751,11267.2878,2132,188,4351
JW/A UN Equity,John Wiley & Sons Inc,US,Consumer Discretionary,59.24,61.96,-61.395,158.223,1208.341,3069.036,302.673,244.94,12.249,71.6362,1802.092,#N/A N/A,17.081,3499.7846,325.95,14.589,532.156
HII UN Equity,Huntington Ingalls Industries Inc,US,Industrials,112.46,116.6,-40,377,1662,6125,606,461,9.8307,19.8192,6968,-34,23.098,5430.5395,916,114,974
AVB UN Equity,AvalonBay Communities Inc,US,Financials,163.39,172.99,-545.784,793.137,9045.282,15881.178,921.722,-455.34,35.8764,#N/A N/A,1638.575,#N/A N/A,16.071,21568.7914,1037.73,177.261,5801.74
PRU UN Equity,Prudential Financial Inc,US,Financials,90.46,75.88,-1003,2325,42352,764147,14384,14384,8.2455,#N/A N/A,48269,#N/A N/A,24.098,41430.68,#N/A N/A,1403,18843
UPS UN Equity,United Parcel Service Inc,US,Industrials,111.17,98.84,-2338,3746,5644,35906,6435,4531,10.6817,20.0024,57313,-484,15.133,102944.2139,8015,360,6680
AIV UN Equity,Apartment Investment & Management Co,US,Financials,37.15,39.86,-149.007,385.987,1522.464,5937.463,310.862,-41.574,27.3494,#N/A N/A,993.047,#N/A N/A,18.364,5431.5294,553.057,229.831,3933.05
WSO UN Equity,Watsco Inc,US,Industrials,107,108.86,-62.762,133.766,1139.561,1904.988,140.805,127.906,7.545,24.1492,3895.105,-42.531,17.704,3744.6792,311.717,#N/A N/A,336.208
WR UN Equity,Westar Energy Inc,US,Utilities,41.24,42.72,-168.393,310.872,3277.377,10073.664,799.905,-69.584,24.6075,73.0558,2565.142,-32.333,16.279,5391.6159,947.756,184.452,3606.651
ZBRA UW Equity,Zebra Technologies Corp,US,Information Technology,77.41,83.46,0,125.758,1076.749,1283.17,187.455,160.743,13.9552,50.0336,1164.5,-10.657,27.175,3941.8535,198.529,#N/A N/A,-541.92
MCK UN Equity,McKesson Corp,US,Health Care,207.58,212.65,-230,1307,10526,52232,2488,2152,1.6004,6.2692,160402,-2010,19.783,48134.0125,3513,377,6768
SKT UN Equity,Tanger Factory Outlet Centers Inc,US,Financials,36.96,39.35,-92.45,76.784,554.214,2140.117,199.013,100.968,31.6619,#N/A N/A,417.508,#N/A N/A,13.663,3544.4065,236.288,57.194,1461.38
LMT UN Equity,Lockheed Martin Corp,US,Industrials,192.57,188.37,-1714,3198,4574,36933,5005,4204,11.3983,10.5935,44603,846,16.909,60837.7102,6096,339,3202
NUAN UW Equity,Nuance Communications Inc,US,Information Technology,14.27,13.745,0,-150.343,2581.992,5820.284,358.147,297.86,-1.1107,56.1029,1923.451,-39.502,23.263,4605.1517,200.413,99.9039,1544.022
ABC UN Equity,AmerisourceBergen Corp,US,Health Care,90.16,95.05,-214.469,276.484,1956.899,21532.183,1463.153,1198.696,0.6514,2.4943,119569.127,-938.286,16.883,19717.2585,971.617,#N/A N/A,187.119
NWSA UW Equity,News Corp,US,Consumer Discretionary,15.69,14.89,-29,275,13002,16123,1015,609,2.2184,#N/A N/A,8610,-14,21.628,8979.6147,752,#N/A N/A,-2735
SIG UN Equity,Signet Jewelers Ltd,US,Consumer Discretionary,131.57,121.11,-52.8,328.5,2642.3,6178.5,233.2,22.3,10.261,36.0457,5023.9,-168.3,25.524,10549.0779,651.1,#N/A N/A,1505.5
CAM UN Equity,Cameron International Corp,US,Energy,49.95,44.78,0,778,5796,13089,886,414,11.1758,27.9395,10308,-195,35.682,9862.4315,1505,#N/A N/A,2039
COF UN Equity,Capital One Financial Corp,US,Financials,82.55,73.21,-745,4211,44018,300202,9246,8645,27.3247,#N/A N/A,23627,#N/A N/A,16.765,45895.3715,10012,1606,39591
OHI UN Equity,Omega Healthcare Investors Inc,US,Financials,39.07,43.86,-250.312,211.565,1406.377,3857.502,339.493,241.579,67.7235,#N/A N/A,484.603,#N/A N/A,17.472,4978.5819,453.306,116.477,2300.928
WAT UN Equity,Waters Corp,US,Health Care,112.72,119.05,0,421.91,1841.82,3751.676,493.217,397.146,26.4874,58.2221,1970.922,-34.23,22.318,9386.9267,618.129,32.449,-516.351
TCO UN Equity,Taubman Centers Inc,US,Financials,76.42,81.95,-134.089,463.985,267.088,3612.175,410.33,26.97,35.9093,#N/A N/A,732.579,#N/A N/A,18.99,4839.1246,399.095,105.38,1970.274
DLTR UW Equity,Dollar Tree Inc,US,Consumer Discretionary,70.38,71.1,0,605.8,1585.1,3367.7,815.2,514.8,12.017,35.1755,8361.5,#N/A N/A,17.322,14473.9505,1206.5,#N/A N/A,349.4
DRI UN Equity,Darden Restaurants Inc,US,Consumer Discretionary,52.4988,54.9612,-289.4,719.2,2127.9,6124.1,597.7,221.6,4.6299,20.2378,6350,7.1,19.743,7272.8151,602.9,#N/A N/A,1221.2
SM UN Equity,SM Energy Co,US,Energy,38.58,37.82,-6.702,341.321,1951.84,5660.746,1412.767,-801.506,25.5498,42.9924,2534.729,-26.809,71.231,2600.5005,1398.513,95.392,1989.731
SNDK UW Equity,SanDisk Corp,US,Information Technology,97.98,75.91,-219.996,1143.335,7062.468,10708.261,1827.45,1619.109,26.238,48.1131,6620.305,-145.373,28.94,21619.1713,2281.922,108,-3095.041
DO UN Equity,Diamond Offshore Drilling Inc,US,Energy,36.71,31.53,-487.676,380.779,4472.914,8036.512,884.188,-357.275,20.8709,27.1073,2865.847,-115.318,50.935,5034.6945,1019.884,53.509,1175.446
LXK UN Equity,Lexmark International Inc,US,Information Technology,41.27,39.91,-81.8,198.7,1352.2,3541.9,441.6,295,8.7067,39.8273,3693.7,119.6,31.619,2550.2958,583.9,#N/A N/A,-132.1
CFR UN Equity,Cullen/Frost Bankers Inc,US,Financials,70.64,62.3,-133.315,259.249,2817.852,27370.633,248.144,152.771,33.0682,#N/A N/A,998.555,#N/A N/A,20.602,4454.4521,#N/A N/A,15.365,-4482.373
NTAP UW Equity,NetApp Inc,US,Information Technology,41.45,37.8,-154.3,636.9,3461.3,9177.5,1298.7,1075.7,12.7653,63.0284,6290.5,-44,21.319,12919.6708,1124.3,33,-3775
CTXS UW Equity,Citrix Systems Inc,US,Information Technology,63.8,59.26,0,295.139,2096.338,5231.477,885.244,733.523,11.1758,81.1793,3093.793,-22.448,21.848,10269.9318,651.431,#N/A N/A,537.869
HNT UN Equity,Health Net Inc/Old,US,Health Care,53.53,54.17,0,160.468,1765.624,4962.904,813.777,748.453,1.87,15.2406,12993.441,-467.965,28.666,4171.0269,279.01,31.445,-2279.935
DVA UN Equity,DaVita HealthCare Partners Inc,US,Health Care,75.74,75.06,0,727.372,5910.218,18101.416,1883.585,1221.984,14.7421,29.1264,12530.298,-129,15.739,16276.5255,2423.302,419.954,6833.276
FII UN Equity,Federated Investors Inc,US,Financials,32.93,31.61,-104.84,143.26,674.044,1191.618,250.455,239.253,28.0402,#N/A N/A,856.114,#N/A N/A,23.108,3444.4319,262.157,#N/A N/A,158.16
HIG UN Equity,Hartford Financial Services Group Inc/Th,US,Financials,41.69,38.9,-281,730,18835,247100,1229,1089,11.2656,#N/A N/A,18774,#N/A N/A,15.843,17988.4538,#N/A N/A,378,5668
IRM UN Equity,Iron Mountain Inc,US,Financials,38.66,39.84,-208.789,360.429,467.662,6636.339,474.816,114.689,16.6818,56.7655,3107.922,-4.675,26.37,8110.126,873.784,257.403,4208.497
RGA UN Equity,Reinsurance Group of America Inc,US,Financials,87.62,82.81,-85.764,637.915,6679.998,42910.363,1714.306,1639.964,10.1704,#N/A N/A,10943.575,#N/A N/A,17.527,6019.1662,#N/A N/A,151.726,1678.063
EL UN Equity,Estee Lauder Cos Inc/The,US,Consumer Staples,76.2,70.59,-309.5,1131.5,3794.2,7664.3,1633,1129.8,15.7998,80.3136,10924.8,11,16.986,28926.589,2122.4,#N/A N/A,-62.4
YHOO UW Equity,Yahoo! Inc,US,Information Technology,50.51,43.99,0,7703.511,36754.385,57297.599,1133.394,719.282,6.1545,70.7896,4630.856,7.388,29.978,47850.7243,886.536,#N/A N/A,-11095.667
PPS UN Equity,Post Properties Inc,US,Financials,58.77,60.75,-77.08,235.704,1290.444,2323.594,163.493,54.267,28.1209,#N/A N/A,378.704,#N/A N/A,16.257,3200.6877,192.023,45.47,732.65
