RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
14754,0,11/18/2009,OTHER,2007,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,PURPLE,AUTO,2.0,Covers,81064,AMERICAN,MEDIUM,CHRYSLER,5382.0,6285.0,6313.0,7288.0,6068.0,7048.0,9387.0,10473.0,,,18880,29697,SC,5100.0,0,1503
14755,0,11/18/2009,OTHER,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLUE,AUTO,1.0,Alloy,94096,AMERICAN,MEDIUM SUV,GM,8148.0,10231.0,9300.0,11549.0,8270.0,10094.0,12242.0,14221.0,,,18880,29697,SC,7600.0,0,2351
14756,0,11/18/2009,OTHER,2002,7,FORD,FOCUS,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,99391,AMERICAN,COMPACT,FORD,2294.0,3085.0,2978.0,3832.0,2308.0,3067.0,5176.0,6030.0,,,18880,29697,SC,4000.0,0,1641
14757,0,11/18/2009,OTHER,2006,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,2.0,Covers,76295,OTHER ASIAN,MEDIUM,OTHER,6066.0,7260.0,7051.0,8341.0,6167.0,7375.0,10512.0,12571.0,,,18880,29697,SC,7500.0,0,569
14758,0,11/18/2009,OTHER,2005,4,FORD,TAURUS,SE,4D SEDAN SE FFV,BEIGE,AUTO,1.0,Alloy,71955,AMERICAN,MEDIUM,FORD,3829.0,5072.0,4635.0,5978.0,3830.0,4951.0,7180.0,8378.0,,,18880,29697,SC,4600.0,0,920
14759,1,11/18/2009,OTHER,2004,5,FORD,TAURUS,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,96633,AMERICAN,MEDIUM,FORD,2896.0,4046.0,3628.0,4870.0,2871.0,3822.0,6157.0,7364.0,,,18880,29697,SC,3700.0,0,1053
14760,0,11/18/2009,OTHER,2005,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GOLD,AUTO,2.0,Covers,83964,AMERICAN,MEDIUM,CHRYSLER,3862.0,4873.0,4671.0,5763.0,4271.0,5113.0,7406.0,8557.0,,,18880,29697,SC,5700.0,0,1503
14761,0,11/18/2009,OTHER,2003,6,DODGE,NEON,SXT,4D SEDAN SXT,BLUE,AUTO,1.0,Alloy,93578,AMERICAN,COMPACT,CHRYSLER,2247.0,2986.0,2927.0,3725.0,2283.0,3106.0,5540.0,6437.0,,,18880,29697,SC,4200.0,0,1065
14762,1,11/18/2009,OTHER,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,BLUE,AUTO,1.0,Alloy,64107,AMERICAN,MEDIUM SUV,GM,10191.0,12747.0,11506.0,14267.0,10615.0,12726.0,14726.0,16501.0,,,18880,29697,SC,8100.0,0,1703
14763,0,11/18/2009,OTHER,2005,4,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,SILVER,AUTO,2.0,Covers,80183,AMERICAN,COMPACT,GM,3083.0,4042.0,3830.0,4865.0,2563.0,3469.0,5777.0,6640.0,,,18880,29697,SC,3900.0,0,1243
14764,0,11/18/2009,OTHER,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLACK,AUTO,1.0,Alloy,87632,AMERICAN,MEDIUM SUV,GM,4821.0,5962.0,5707.0,6939.0,4789.0,5930.0,8552.0,9628.0,,,18880,29697,SC,7500.0,0,2452
14765,0,11/18/2009,OTHER,2002,7,FORD,FOCUS,ZTS,4D SEDAN ZTS,BLUE,AUTO,1.0,Alloy,76244,AMERICAN,COMPACT,FORD,2095.0,2838.0,2763.0,3565.0,3172.0,4231.0,6102.0,7619.0,,,18880,29697,SC,4600.0,0,1455
14771,0,11/18/2009,OTHER,2004,5,HONDA,ACCORD 4C,EX,4D SEDAN EX AUTO,SILVER,AUTO,1.0,Alloy,73722,TOP LINE ASIAN,MEDIUM,OTHER,7880.0,9128.0,9010.0,10358.0,7914.0,8959.0,11510.0,12752.0,,,18880,29697,SC,9700.0,0,569
14772,0,11/18/2009,OTHER,2005,4,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON LAREDO,GREEN,AUTO,1.0,Alloy,83370,AMERICAN,MEDIUM SUV,CHRYSLER,10460.0,12454.0,11797.0,13950.0,10453.0,12350.0,13362.0,15432.0,,,18880,29697,SC,9500.0,0,2282
14776,0,12/2/2009,OTHER,2007,2,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,2.0,Covers,62998,AMERICAN,MEDIUM,CHRYSLER,7288.0,8719.0,8371.0,9917.0,7090.0,8606.0,10399.0,11632.0,,,18880,29697,SC,7000.0,0,825
14779,0,12/2/2009,OTHER,2005,4,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,2.0,Covers,85306,AMERICAN,MEDIUM,CHRYSLER,2907.0,3908.0,3640.0,4721.0,3957.0,4972.0,7327.0,9206.0,,,18880,29697,SC,5200.0,0,1243
14781,0,12/2/2009,OTHER,2005,4,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,BLUE,AUTO,2.0,Covers,89935,AMERICAN,VAN,FORD,4125.0,5217.0,4955.0,6134.0,4696.0,6090.0,8256.0,9717.0,,,18880,29697,SC,5700.0,0,1633
14782,0,12/2/2009,OTHER,2006,3,PONTIAC,G6 V6,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,81025,AMERICAN,MEDIUM,GM,6417.0,7702.0,7430.0,8818.0,6111.0,7104.0,10181.0,11358.0,,,18880,29697,SC,6400.0,0,1373
14783,0,12/2/2009,OTHER,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,61651,AMERICAN,MEDIUM,CHRYSLER,5096.0,5992.0,6004.0,6971.0,4603.0,5775.0,8255.0,9821.0,,,18880,29697,SC,6050.0,0,1215
14786,0,12/2/2009,OTHER,2005,4,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,GREEN,AUTO,2.0,Covers,58286,OTHER ASIAN,MEDIUM,OTHER,4941.0,6048.0,5836.0,7032.0,5315.0,6247.0,8478.0,9491.0,,,18880,29697,SC,7300.0,0,505
14787,0,12/2/2009,OTHER,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,MAROON,AUTO,1.0,Alloy,81673,AMERICAN,MEDIUM SUV,GM,7883.0,9937.0,9014.0,11232.0,8130.0,9913.0,12258.0,13736.0,,,18880,29697,SC,7600.0,0,2152
14788,1,12/2/2009,OTHER,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,,,44177,AMERICAN,MEDIUM,CHRYSLER,5096.0,5992.0,6004.0,6971.0,5096.0,5992.0,6004.0,6971.0,,,18880,29697,SC,6200.0,0,975
14789,0,12/2/2009,OTHER,2008,1,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GOLD,AUTO,2.0,Covers,41793,AMERICAN,MEDIUM,GM,7300.0,8393.0,8384.0,9564.0,8055.0,8986.0,11880.0,13007.0,,,18880,29697,SC,6700.0,0,623
14790,0,12/2/2009,OTHER,2007,2,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,1.0,Alloy,59751,AMERICAN,MEDIUM,CHRYSLER,5399.0,6241.0,6331.0,7240.0,6116.0,7119.0,9159.0,10102.0,,,18880,29697,SC,6200.0,0,1086
14793,0,12/9/2009,OTHER,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,1.0,Alloy,76811,AMERICAN,MEDIUM,CHRYSLER,4253.0,5109.0,7296.0,8078.0,3405.0,4137.0,6587.0,7519.0,,,5546,29697,SC,4900.0,0,1155
14794,0,12/9/2009,OTHER,2008,1,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,WHITE,AUTO,2.0,Covers,89411,AMERICAN,VAN,GM,10034.0,12124.0,14347.0,16505.0,8515.0,10821.0,13296.0,15545.0,,,5546,29697,SC,6700.0,0,2282
14797,0,12/9/2009,OTHER,2007,2,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,GREY,AUTO,1.0,Alloy,84610,AMERICAN,SMALL SUV,FORD,8164.0,10353.0,12344.0,14511.0,9162.0,10879.0,13016.0,14598.0,,,5546,29697,SC,7500.0,0,983
14798,0,12/9/2009,OTHER,2004,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L,RED,AUTO,1.0,Alloy,84635,AMERICAN,LARGE TRUCK,GM,8595.0,11264.0,12896.0,15175.0,8658.0,11158.0,12551.0,15033.0,,,5546,29697,SC,11800.0,0,2152
14799,0,12/9/2009,OTHER,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREEN,AUTO,2.0,Covers,59703,AMERICAN,SPECIALTY,CHRYSLER,9271.0,10622.0,13589.0,15255.0,8756.0,9938.0,12995.0,14074.0,,,5546,29697,SC,9800.0,0,1086
14800,1,12/9/2009,OTHER,2006,3,DODGE,CHARGER,Bas,4D SEDAN,BLUE,AUTO,,,86597,AMERICAN,SPECIALTY,CHRYSLER,8736.0,10437.0,13111.0,14895.0,8736.0,10437.0,13111.0,14895.0,,,5546,29697,SC,8600.0,0,1503
14801,0,12/9/2009,OTHER,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,2.0,Covers,77085,AMERICAN,MEDIUM,CHRYSLER,4253.0,5109.0,7296.0,8078.0,4690.0,5635.0,7771.0,9125.0,,,5546,29697,SC,5000.0,0,1155
14803,1,12/9/2009,OTHER,2007,2,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,,,84190,AMERICAN,SPECIALTY,CHRYSLER,8110.0,9470.0,12608.0,14107.0,8110.0,9470.0,12608.0,14107.0,,,5546,29697,SC,8100.0,0,1503
14804,0,12/9/2009,OTHER,2006,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,SILVER,AUTO,1.0,Alloy,61707,AMERICAN,LARGE,GM,6993.0,8408.0,10921.0,12329.0,6354.0,7744.0,10175.0,11950.0,,,5546,29697,SC,7700.0,0,1703
14806,0,12/16/2009,OTHER,2008,1,FORD,FUSION 4C,SE,4D SEDAN SE,MAROON,AUTO,1.0,Alloy,85068,AMERICAN,MEDIUM,FORD,10912.0,12445.0,14943.0,16202.0,11656.0,13161.0,15250.0,16275.0,,,19619,29697,SC,7800.0,0,853
14807,0,12/16/2009,OTHER,2005,4,DODGE,DAKOTA PICKUP 2WD V6,SLT,QUAD CAB 3.7L SLT,BLACK,AUTO,1.0,Alloy,68031,AMERICAN,SMALL TRUCK,CHRYSLER,6727.0,8202.0,10290.0,12163.0,8720.0,10714.0,12442.0,14456.0,,,19619,29697,SC,9300.0,0,1020
14808,0,12/16/2009,OTHER,2005,4,SUZUKI,RENO,EX,4D SEDAN,RED,AUTO,1.0,Alloy,41534,OTHER ASIAN,COMPACT,OTHER,3675.0,4233.0,7326.0,8438.0,3344.0,3986.0,6637.0,7912.0,,,19619,29697,SC,5100.0,0,482
14810,0,12/16/2009,OTHER,2006,3,NISSAN,TITAN PICKUP 2WD V8,LE,CREW CAB 5.6L LE,BLACK,AUTO,1.0,Alloy,89724,TOP LINE ASIAN,LARGE TRUCK,OTHER,12203.0,15381.0,17350.0,20313.0,13908.0,16462.0,18189.0,20715.0,,,19619,29697,SC,10100.0,0,1373
14811,0,12/16/2009,OTHER,2003,6,GMC,ENVOY XL 2WD 6C,SLE,4D UTILITY 4.2L SLE,BLACK,AUTO,1.0,Alloy,85181,AMERICAN,MEDIUM SUV,GM,5799.0,7060.0,8934.0,10652.0,5824.0,7219.0,9217.0,10889.0,,,19619,29697,SC,8300.0,0,1543
14812,0,12/16/2009,OTHER,2003,6,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,BLACK,AUTO,1.0,Alloy,67540,AMERICAN,LARGE,GM,3052.0,4024.0,6360.0,7335.0,3267.0,4188.0,6260.0,7648.0,,,19619,29697,SC,5600.0,0,2003
14814,0,12/16/2009,OTHER,2002,7,MITSUBISHI,MONTERO SPORT 2WD V6,XLS,4D SPORT UTILITY 3.5L XLS,SILVER,AUTO,1.0,Alloy,69904,OTHER ASIAN,MEDIUM SUV,OTHER,3907.0,4837.0,6839.0,7745.0,3615.0,4805.0,6295.0,7203.0,,,19619,29697,SC,6800.0,0,1320
14815,0,12/16/2009,OTHER,2006,3,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,WHITE,AUTO,1.0,Alloy,83241,AMERICAN,MEDIUM SUV,GM,9218.0,10928.0,14498.0,15845.0,7705.0,9997.0,12297.0,14755.0,,,19619,29697,SC,6900.0,0,4032
14816,0,12/16/2009,OTHER,2006,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,GREEN,AUTO,2.0,Covers,71184,AMERICAN,SPECIALTY,CHRYSLER,7521.0,9192.0,10961.0,13206.0,8465.0,9909.0,12394.0,15150.0,,,19619,29697,SC,7800.0,0,1389
14817,1,12/16/2009,OTHER,2007,2,DODGE,DURANGO 2WD V8,SXT,4D SUV 4.7L FFV SXT,BLUE,AUTO,2.0,Covers,63703,AMERICAN,MEDIUM SUV,CHRYSLER,9829.0,11418.0,14746.0,16148.0,9829.0,11418.0,14746.0,16148.0,,,19619,29697,SC,10800.0,0,1215
14818,0,12/16/2009,OTHER,2006,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1.0,Alloy,63222,AMERICAN,LARGE,GM,6412.0,7685.0,10105.0,12087.0,7320.0,8704.0,10294.0,12133.0,,,19619,29697,SC,7800.0,0,1703
14823,0,12/16/2009,OTHER,2006,3,KIA,SEDONA,EX,4D WAGON EX,BLACK,AUTO,2.0,Covers,69149,OTHER ASIAN,VAN,OTHER,8314.0,10355.0,12702.0,14403.0,7448.0,9228.0,11856.0,12765.0,,,19619,29697,SC,5200.0,0,1215
14824,0,12/16/2009,OTHER,2008,1,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLACK,AUTO,1.0,Alloy,73432,AMERICAN,VAN,CHRYSLER,12098.0,14241.0,16175.0,18770.0,12714.0,15085.0,16501.0,19162.0,,,19619,29697,SC,9200.0,0,1623
14828,0,1/13/2010,OTHER,2007,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,1.0,Alloy,68390,AMERICAN,VAN,CHRYSLER,6009.0,7381.0,9367.0,11595.0,6798.0,8312.0,12471.0,15248.0,,,18111,29697,SC,6900.0,0,1411
14829,0,1/13/2010,OTHER,2006,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,49489,OTHER ASIAN,MEDIUM,OTHER,4878.0,5815.0,8573.0,9271.0,5423.0,6448.0,8563.0,9932.0,,,18111,29697,SC,6200.0,0,482
14830,0,1/13/2010,OTHER,2006,4,FORD,ESCAPE 4WD 4C,XLS,4D CUV 2.3L XLS,BROWN,AUTO,1.0,Alloy,93284,AMERICAN,SMALL SUV,FORD,7849.0,9872.0,11672.0,13451.0,7493.0,9088.0,11276.0,12883.0,,,18111,29697,SC,7100.0,0,1630
14831,0,1/13/2010,OTHER,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,BLUE,AUTO,1.0,Alloy,82268,AMERICAN,CROSSOVER,CHRYSLER,6713.0,8094.0,10355.0,12002.0,7930.0,9531.0,10807.0,12741.0,,,18111,29697,SC,8000.0,0,1503
14833,0,1/13/2010,OTHER,2008,2,CHEVROLET,HHR,LT,4D SUV 2.2L 1LT,BLUE,AUTO,1.0,Alloy,78675,AMERICAN,MEDIUM,GM,9352.0,10455.0,13455.0,14565.0,7728.0,9008.0,12024.0,13321.0,,,18111,29697,SC,6900.0,0,803
14834,0,1/13/2010,OTHER,2005,5,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,WHITE,AUTO,2.0,Covers,80189,AMERICAN,CROSSOVER,CHRYSLER,6095.0,7471.0,9618.0,11259.0,6330.0,7574.0,9889.0,11120.0,,,18111,29697,SC,7000.0,0,1503
14835,1,1/13/2010,OTHER,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,,,90848,TOP LINE ASIAN,MEDIUM,OTHER,4848.0,6160.0,8362.0,10102.0,4927.0,6258.0,8321.0,10064.0,,,18111,29697,SC,7100.0,0,765
14837,1,1/13/2010,OTHER,2007,3,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,BLUE,AUTO,1.0,Alloy,66025,AMERICAN,CROSSOVER,CHRYSLER,8934.0,11087.0,13673.0,15283.0,8688.0,10767.0,12698.0,14883.0,,,18111,29697,SC,7900.0,0,1215
14839,0,5/5/2010,OTHER,2007,3,HYUNDAI,SONATA V6,Lim,4D SEDAN,SILVER,AUTO,1.0,Alloy,65510,OTHER ASIAN,MEDIUM,OTHER,8113.0,9633.0,11524.0,13082.0,7450.0,8845.0,11540.0,12658.0,,,18880,29697,SC,8900.0,0,728
14840,0,5/5/2010,OTHER,2005,5,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,AUTO,2.0,Covers,63681,AMERICAN,MEDIUM,GM,4528.0,5695.0,7709.0,8954.0,3969.0,4957.0,7121.0,8218.0,,,18880,29697,SC,5900.0,0,728
14841,0,5/5/2010,OTHER,2002,8,PONTIAC,MONTANA,,4D MINIVAN 3.4L VALUE,BLUE,AUTO,2.0,Covers,88015,AMERICAN,VAN,GM,2428.0,3220.0,4670.0,5900.0,2278.0,2850.0,5424.0,6280.0,,,18880,29697,SC,4400.0,0,5392
14843,0,5/5/2010,OTHER,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,77973,AMERICAN,MEDIUM,GM,6934.0,8178.0,10768.0,11942.0,6796.0,8162.0,10188.0,11575.0,,,18880,29697,SC,8000.0,0,1272
14844,0,5/5/2010,OTHER,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,2.0,Covers,88369,AMERICAN,MEDIUM,FORD,3267.0,4472.0,6604.0,8084.0,3340.0,4674.0,6735.0,8081.0,,,18880,29697,SC,5600.0,0,983
14846,0,5/12/2010,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2.0,Covers,66399,AMERICAN,MEDIUM,CHRYSLER,8085.0,8994.0,11387.0,12380.0,8008.0,9265.0,12057.0,13180.0,,,18880,29697,SC,8450.0,0,1020
14847,1,5/12/2010,OTHER,2007,3,CHRYSLER,300,Bas,4D SEDAN,SILVER,AUTO,,,84737,AMERICAN,SPECIALTY,CHRYSLER,11200.0,12929.0,14821.0,16597.0,11200.0,12929.0,14821.0,16597.0,,,18880,29697,SC,9800.0,0,1503
14848,0,5/12/2010,OTHER,2007,3,SUZUKI,FORENZA,,4D SEDAN,GOLD,AUTO,2.0,Covers,53967,OTHER ASIAN,MEDIUM,OTHER,5194.0,6189.0,8795.0,10480.0,4696.0,5789.0,7859.0,9688.0,,,18880,29697,SC,5800.0,0,505
14849,0,5/12/2010,OTHER,2001,9,FORD,TAURUS,SES,4D SEDAN SE SVG,BLACK,AUTO,1.0,Alloy,82094,AMERICAN,MEDIUM,FORD,1905.0,2696.0,4178.0,5385.0,2026.0,2887.0,4401.0,5514.0,,,18880,29697,SC,5200.0,0,1283
14852,0,5/12/2010,OTHER,2007,3,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,GREEN,AUTO,1.0,Alloy,85950,AMERICAN,CROSSOVER,CHRYSLER,9441.0,11089.0,13146.0,14787.0,9458.0,10887.0,13525.0,14829.0,,,18880,29697,SC,7700.0,0,1503
14853,0,5/12/2010,OTHER,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,GREY,AUTO,1.0,Alloy,83242,OTHER ASIAN,MEDIUM,OTHER,6597.0,7795.0,10178.0,11405.0,6382.0,7766.0,9819.0,11590.0,,,18880,29697,SC,7500.0,0,853
14854,0,5/12/2010,OTHER,2006,4,MAZDA,MAZDA3,i,4D SEDAN I,RED,MANUAL,1.0,Alloy,71120,OTHER ASIAN,MEDIUM,OTHER,7455.0,9442.0,11188.0,12887.0,7743.0,9359.0,11861.0,13298.0,,,18880,29697,SC,7900.0,0,1038
14855,1,5/12/2010,OTHER,2004,6,FORD,TAURUS,SES,4D SEDAN SES,GREY,AUTO,,,61910,AMERICAN,MEDIUM,FORD,3397.0,4496.0,6376.0,7864.0,3397.0,4496.0,6376.0,7864.0,,,18880,29697,SC,5600.0,0,825
14856,0,5/12/2010,OTHER,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2.0,Covers,70384,OTHER ASIAN,MEDIUM,OTHER,6151.0,7231.0,9522.0,10245.0,5831.0,7118.0,9311.0,11042.0,,,18880,29697,SC,6200.0,0,569
14857,0,5/12/2010,OTHER,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,76396,AMERICAN,LARGE,GM,8027.0,9770.0,11916.0,13346.0,8165.0,9909.0,11680.0,13724.0,,,18880,29697,SC,8000.0,0,1974
14858,0,5/12/2010,OTHER,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,SILVER,AUTO,1.0,Alloy,82217,AMERICAN,LARGE,FORD,8715.0,10544.0,12580.0,14350.0,8341.0,10524.0,12236.0,14090.0,,,18880,29697,SC,8000.0,0,1633
14859,0,5/19/2010,OTHER,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,93332,AMERICAN,COMPACT,GM,4769.0,5877.0,8533.0,9603.0,4744.0,5807.0,8233.0,9332.0,,,19619,29697,SC,5600.0,0,909
14863,0,5/19/2010,OTHER,2002,8,MERCURY,GRAND MARQUIS,LS,4D SEDAN LS,BEIGE,AUTO,1.0,Alloy,89435,AMERICAN,LARGE,FORD,3892.0,5063.0,6846.0,8173.0,3796.0,5121.0,6346.0,8421.0,,,19619,29697,SC,5100.0,0,894
14865,0,5/19/2010,OTHER,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,GREY,AUTO,2.0,Covers,72741,AMERICAN,LARGE,GM,7077.0,8448.0,11174.0,12275.0,7089.0,8389.0,10422.0,11962.0,,,19619,29697,SC,8000.0,0,1974
14866,1,5/19/2010,OTHER,2006,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,GREY,AUTO,1.0,Alloy,76745,AMERICAN,VAN,CHRYSLER,8159.0,10286.0,11773.0,14522.0,7518.0,9577.0,12192.0,14299.0,,,19619,29697,SC,8100.0,0,1623
14869,0,5/26/2010,OTHER,2004,6,CHRYSLER,SEBRING V6,LXi,4D SEDAN LXI,SILVER,AUTO,1.0,Alloy,80919,AMERICAN,MEDIUM,CHRYSLER,3355.0,4699.0,6511.0,7853.0,2880.0,4084.0,6624.0,7811.0,,,18880,29697,SC,4900.0,0,1373
14870,0,5/26/2010,OTHER,2006,4,CHEVROLET,COBALT,LS,2D COUPE,BLUE,AUTO,2.0,Covers,73345,AMERICAN,COMPACT,GM,5078.0,5916.0,8367.0,9416.0,3972.0,4980.0,7579.0,8513.0,,,18880,29697,SC,6400.0,0,803
14872,0,5/26/2010,OTHER,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREY,AUTO,1.0,Alloy,95343,AMERICAN,MEDIUM SUV,GM,9696.0,11801.0,13878.0,15786.0,9239.0,11074.0,13433.0,15174.0,,,18880,29697,SC,7900.0,0,1341
14873,0,5/26/2010,OTHER,2005,5,GMC,1500 SIERRA PICKUP 4,SLE,REG CAB 5.3L SLE,WHITE,AUTO,1.0,Alloy,90200,AMERICAN,LARGE TRUCK,GM,12080.0,14300.0,16632.0,18718.0,10733.0,13619.0,15077.0,17311.0,,,18880,29697,SC,8500.0,0,2351
14874,0,5/26/2010,OTHER,2007,3,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,90995,AMERICAN,MEDIUM,FORD,5812.0,7088.0,9068.0,10409.0,5401.0,6800.0,9112.0,10161.0,,,18880,29697,SC,4900.0,0,1053
14875,0,5/26/2010,OTHER,2005,5,CHRYSLER,PACIFICA AWD,Tou,4D SPORT,BLACK,AUTO,1.0,Alloy,78055,AMERICAN,CROSSOVER,CHRYSLER,7134.0,8419.0,10721.0,12017.0,6690.0,8644.0,10500.0,12190.0,,,18880,29697,SC,9400.0,0,1857
14879,1,5/26/2010,OTHER,2003,7,GMC,1500 SIERRA PICKUP 2,Sta,EXT CAB 4.8L,RED,AUTO,1.0,Alloy,88524,AMERICAN,LARGE TRUCK,GM,6010.0,8407.0,9672.0,12065.0,5760.0,7093.0,9693.0,10942.0,,,18880,29697,SC,7700.0,0,1543
14880,1,5/26/2010,OTHER,2001,9,MERCURY,GRAND MARQUIS,GS,4D SEDAN GS,WHITE,AUTO,2.0,Covers,77789,AMERICAN,LARGE,FORD,3237.0,4110.0,5691.0,7012.0,3508.0,4862.0,8232.0,11409.0,,,18880,29697,SC,5800.0,0,869
14882,0,5/26/2010,OTHER,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,PURPLE,AUTO,1.0,Alloy,78775,AMERICAN,LARGE TRUCK,CHRYSLER,8499.0,10534.0,12901.0,14423.0,9177.0,11281.0,13074.0,15291.0,,,18880,29697,SC,10900.0,0,920
14884,0,5/26/2010,OTHER,2001,9,CHEVROLET,IMPALA,Bas,4D SEDAN,MAROON,AUTO,2.0,Covers,78438,AMERICAN,LARGE,GM,2602.0,3605.0,4871.0,6264.0,2547.0,3469.0,5266.0,6361.0,,,18880,29697,SC,6000.0,0,2274
14885,0,5/26/2010,OTHER,2004,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,GOLD,AUTO,1.0,Alloy,92346,AMERICAN,MEDIUM SUV,GM,6277.0,7545.0,9748.0,11020.0,5328.0,6537.0,9390.0,10614.0,,,18880,29697,SC,7500.0,0,1341
14887,0,5/26/2010,OTHER,2005,5,PONTIAC,SUNFIRE,,2D COUPE SE,SILVER,AUTO,2.0,Covers,89118,AMERICAN,COMPACT,GM,4144.0,5229.0,7150.0,8020.0,2997.0,3925.0,6126.0,7046.0,,,18880,29697,SC,3500.0,0,1243
14888,1,5/26/2010,OTHER,2001,9,FORD,MUSTANG V6,Bas,2D COUPE,RED,MANUAL,1.0,Alloy,81739,AMERICAN,SPORTS,FORD,3532.0,4370.0,6526.0,7671.0,3287.0,4122.0,5522.0,7013.0,,,18880,29697,SC,4800.0,0,1153
14890,0,5/26/2010,OTHER,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,SILVER,AUTO,2.0,Covers,50890,AMERICAN,COMPACT,FORD,3915.0,4859.0,6565.0,7530.0,3811.0,4861.0,7254.0,8280.0,,,18880,29697,SC,6000.0,0,920
14891,0,5/26/2010,OTHER,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLACK,AUTO,2.0,Covers,80677,AMERICAN,VAN,CHRYSLER,7509.0,9413.0,11499.0,13454.0,7274.0,9334.0,11992.0,13827.0,,,18880,29697,SC,6700.0,0,1763
