customerid,timestamp,eventtype
5386,1369382522,login
7678,1369382590,login
1124,1369383026,login
4145,1369383107,login
8220,1369383235,login
11527,1369383239,login
6284,1369383282,login
5965,1369383683,login
1434,1369383736,login
4019,1369384130,login
10258,1369384210,login
10307,1369384225,login
2289,1369384514,login
9728,1369384607,login
10238,1369384706,login
7023,1369384950,login
8553,1369387708,login
10059,1369387886,login
9751,1369388509,login
3353,1369388683,login
5611,1369388701,login
6204,1369388950,login
4045,1369389480,login
69,1369390518,login
9076,1369390910,login
5682,1369390933,login
6504,1369391119,login
4924,1369391304,login
5507,1369391554,login
7556,1369392373,login
10630,1369392421,login
4186,1369392716,login
6506,1369392890,login
2672,1369393315,login
4129,1369393483,login
4780,1369393643,login
9532,1369393744,login
11975,1369393811,login
1099,1369394795,login
10656,1369395249,login
7536,1369395558,login
4564,1369395779,login
4244,1369395818,login
7608,1369395835,login
7120,1369395864,login
9312,1369396192,login
4943,1369396289,login
5281,1369396448,login
11730,1369396717,login
2270,1369396759,login
1822,1369396791,login
4497,1369396876,login
8945,1369396905,login
6187,1369397742,login
10953,1369397747,login
3067,1369398215,login
885,1369398923,login
5173,1369399043,login
5939,1369399118,login
5329,1369399214,login
7131,1369399430,login
10961,1369399703,login
6914,1369399798,login
8381,1369399804,login
3749,1369400310,login
11450,1369400360,login
6771,1369401020,login
9402,1369401837,login
8280,1369402782,login
10352,1369404051,login
10526,1369404153,login
9450,1369404276,login
4571,1369404439,login
10599,1369404696,login
4472,1369405089,login
6282,1369405775,login
3623,1369406073,login
5067,1369406913,login
3087,1369407155,login
8137,1369407954,login
6978,1369409152,login
6064,1369409889,login
11964,1369409948,login
10734,1369409993,login
4612,1369410032,login
3053,1369410109,login
6909,1369410430,login
11909,1369410847,login
11702,1369411073,login
8811,1369411297,login
2316,1369411359,login
1811,1369411771,login
8029,1369412158,login
1290,1369412419,login
5364,1369412826,login
7034,1369412854,login
8767,1369413168,login
5357,1369413528,login
9582,1369413790,login
7707,1369413817,login
2074,1369413844,login
4778,1369414939,login
6609,1369415112,login
2490,1369415151,login
4143,1369415574,login
3139,1369415618,login
11021,1369416159,login
2771,1369416199,login
11083,1369416361,login
9303,1369416406,login
901,1369416442,login
5297,1369416729,login
9196,1369417185,login
5609,1369417340,login
4181,1369417607,login
772,1369417704,login
10311,1369418256,login
4022,1369419091,login
754,1369419317,login
9540,1369419784,login
8166,1369420342,login
4282,1369420422,login
5101,1369420618,login
9746,1369420923,login
1821,1369421044,login
6757,1369421966,login
42,1369422307,login
7210,1369423035,login
10320,1369424131,login
5552,1369424743,login
2519,1369424790,login
6312,1369424850,login
9381,1369424941,login
4402,1369424942,login
1339,1369425391,login
8721,1369425615,login
8068,1369425755,login
4052,1369426176,login
7555,1369426248,login
1709,1369426319,login
7654,1369427045,login
2739,1369427606,login
2013,1369427947,login
7572,1369428057,login
8161,1369428097,login
6851,1369428755,login
11024,1369429336,login
2620,1369430830,login
5412,1369431675,login
10757,1369431688,login
3556,1369432196,login
1693,1369432713,login
4403,1369432725,login
11010,1369432942,login
2080,1369433046,login
4263,1369433230,login
10,1369433283,login
5463,1369433387,login
9584,1369433541,login
9771,1369433549,login
8426,1369434671,login
2658,1369434894,login
4269,1369434976,login
9845,1369435577,login
906,1369435792,login
3812,1369435975,login
6322,1369436115,login
3935,1369436487,login
4965,1369436945,login
3112,1369437757,login
8399,1369438298,login
9325,1369438444,login
5151,1369438475,login
3239,1369439416,login
9958,1369439747,login
10524,1369440799,login
8010,1369441406,login
10866,1369441644,login
8770,1369441929,login
7590,1369443073,login
3175,1369443191,login
2622,1369443596,login
1119,1369443828,login
3269,1369443835,login
10679,1369444372,login
8297,1369444382,login
3204,1369445246,login
10602,1369446073,login
1320,1369446792,login
9645,1369446996,login
8768,1369447204,login
4565,1369447209,login
10153,1369447230,login
6171,1369447525,login
7688,1369448294,login
4029,1369448366,login
3671,1369448507,login
4234,1369448605,login
4354,1369449031,login
11061,1369449413,login
11032,1369449417,login
497,1369449585,login
11836,1369449659,login
9724,1369450535,login
10834,1369450854,login
4835,1369451250,login
6266,1369451376,login
6070,1369451817,login
8046,1369452331,login
3577,1369453084,login
3411,1369453261,login
8912,1369455249,login
4745,1369455852,login
5514,1369456224,login
214,1369456387,login
6938,1369456557,login
3226,1369457739,login
8031,1369458001,login
7926,1369458240,login
5685,1369458532,login
8243,1369458940,login
7899,1369460194,login
1769,1369460627,login
2931,1369461035,login
11039,1369461304,login
3819,1369461380,login
10753,1369461432,login
11267,1369461531,login
6835,1369461703,login
603,1369461790,login
4680,1369462270,login
2078,1369462774,login
4485,1369462807,login
11254,1369462811,login
9535,1369463212,login
11958,1369463333,login
6870,1369463545,login
3113,1369464173,login
9281,1369464415,login
9638,1369465715,login
5861,1369465718,login
8955,1369466160,login
7539,1369466303,login
10357,1369467418,login
1318,1369467435,login
8602,1369468018,login
10832,1369468119,login
7153,1369468134,login
9042,1369468310,login
9083,1369468511,login
5386,1369468922,login
4428,1369469003,login
1124,1369469426,login
4145,1369469507,login
11527,1369469639,login
6284,1369469682,login
4019,1369470530,login
10307,1369470625,login
9728,1369471007,login
11573,1369471832,login
1072,1369471849,login
8689,1369472568,login
3137,1369472835,login
3066,1369473062,login
10059,1369474286,login
9751,1369474909,login
3353,1369475083,login
6204,1369475350,login
4045,1369475880,login
5057,1369476306,login
69,1369476918,login
5682,1369477333,login
5507,1369477954,login
10630,1369478821,login
10647,1369478939,login
4186,1369479116,login
2672,1369479715,login
11801,1369480011,login
9532,1369480144,login
10656,1369481649,login
7536,1369481958,login
2447,1369482013,login
5915,1369482151,login
7608,1369482235,login
7120,1369482264,login
9312,1369482592,login
5281,1369482848,login
1822,1369483191,login
8945,1369483305,login
10953,1369484147,login
4317,1369484465,login
5939,1369485518,login
5329,1369485614,login
200,1369485693,login
6914,1369486198,login
8381,1369486204,login
1233,1369486258,login
10507,1369486680,login
3867,1369486756,login
2557,1369486969,login
4685,1369487131,login
6771,1369487420,login
2566,1369487891,login
9402,1369488237,login
8280,1369489182,login
1722,1369489376,login
146,1369489938,login
10352,1369490451,login
10526,1369490553,login
9450,1369490676,login
10599,1369491096,login
6827,1369491246,login
4472,1369491489,login
4335,1369491817,login
6282,1369492175,login
3623,1369492473,login
11773,1369493207,login
1368,1369493285,login
19,1369493796,login
8252,1369493799,login
11957,1369494027,login
8259,1369494284,login
1865,1369494387,login
6135,1369494614,login
6978,1369495552,login
4619,1369495790,login
10675,1369495794,login
3217,1369495834,login
322,1369495903,login
6064,1369496289,login
11964,1369496348,login
4612,1369496432,login
6909,1369496830,login
11909,1369497247,login
11702,1369497473,login
2316,1369497759,login
728,1369497876,login
3193,1369498048,login
1811,1369498171,login
5689,1369498427,login
8029,1369498558,login
934,1369499323,login
63,1369499452,login
8767,1369499568,login
9582,1369500190,login
7707,1369500217,login
2074,1369500244,login
2568,1369500294,login
4742,1369500603,login
11379,1369500946,login
2300,1369501315,login
11022,1369501819,login
4143,1369501974,login
3139,1369502018,login
2771,1369502599,login
9303,1369502806,login
901,1369502842,login
5297,1369503129,login
7431,1369503513,login
4181,1369504007,login
4837,1369504238,login
4022,1369505491,login
8573,1369505608,login
754,1369505717,login
553,1369505781,login
10470,1369505970,login
9847,1369506292,login
4282,1369506822,login
9112,1369508228,login
6757,1369508366,login
6895,1369508543,login
42,1369508707,login
912,1369509333,login
7210,1369509435,login
2539,1369510001,login
3960,1369510352,login
10320,1369510531,login
2519,1369511190,login
6312,1369511250,login
4402,1369511342,login
1339,1369511791,login
8721,1369512015,login
8068,1369512155,login
2739,1369514006,login
8348,1369514018,login
8161,1369514497,login
6405,1369514570,login
512,1369515125,login
8310,1369516223,login
4998,1369516638,login
10757,1369518088,login
3556,1369518596,login
11857,1369518618,login
11588,1369518956,login
1693,1369519113,login
3642,1369519148,login
11010,1369519342,login
2080,1369519446,login
4263,1369519630,login
3180,1369520064,login
8426,1369521071,login
1155,1369521248,login
2658,1369521294,login
4269,1369521376,login
9641,1369521881,login
9845,1369521977,login
230,1369522070,login
906,1369522192,login
10763,1369522817,login
4965,1369523345,login
605,1369523410,login
2474,1369523670,login
2033,1369524073,login
2713,1369524211,login
8399,1369524698,login
11959,1369524852,login
5151,1369524875,login
5547,1369525161,login
382,1369525828,login
9958,1369526147,login
7600,1369526709,login
10866,1369528044,login
5705,1369528508,login
7375,1369528864,login
7818,1369529093,login
3946,1369529251,login
7590,1369529473,login
9901,1369529550,login
2622,1369529996,login
3269,1369530235,login
8297,1369530782,login
2193,1369531483,login
3204,1369531646,login
11412,1369531822,login
10602,1369532473,login
7107,1369533107,login
9645,1369533396,login
7205,1369533463,login
8768,1369533604,login
4565,1369533609,login
10153,1369533630,login
4713,1369533788,login
6171,1369533925,login
1027,1369534397,login
4029,1369534766,login
4234,1369535005,login
2239,1369535177,login
5360,1369535719,login
11836,1369536059,login
10349,1369537511,login
4835,1369537650,login
4934,1369537689,login
9691,1369537794,login
6070,1369538217,login
5309,1369538460,login
445,1369538787,login
6988,1369539372,login
2604,1369539450,login
10388,1369541465,login
1879,1369541604,login
4745,1369542252,login
11862,1369542952,login
6938,1369542957,login
11067,1369544078,login
3226,1369544139,login
639,1369544277,login
7926,1369544640,login
5685,1369544932,login
1327,1369545087,login
9559,1369545815,login
4793,1369546038,login
7511,1369546123,login
6532,1369546281,login
11267,1369547931,login
4489,1369547939,login
4680,1369548670,login
2078,1369549174,login
4485,1369549207,login
9281,1369550815,login
3824,1369551612,login
9060,1369551694,login
5861,1369552118,login
8749,1369552130,login
10357,1369553818,login
5494,1369553978,login
7248,1369554367,login
8602,1369554418,login
9042,1369554710,login
9083,1369554911,login
9286,1369555224,login
5386,1369555322,login
4145,1369555907,login
6284,1369556082,login
5965,1369556483,login
1434,1369556536,login
8306,1369556573,login
4019,1369556930,login
9019,1369557072,login
9147,1369557288,login
2289,1369557314,login
9728,1369557407,login
1072,1369558249,login
5240,1369558618,login
8689,1369558968,login
3807,1369559458,login
3066,1369559462,login
9751,1369561309,login
3353,1369561483,login
6204,1369561750,login
8924,1369562041,login
8708,1369562611,login
69,1369563318,login
9076,1369563710,login
5682,1369563733,login
510,1369564034,login
4924,1369564104,login
7556,1369565173,login
10630,1369565221,login
10647,1369565339,login
1479,1369565811,login
2672,1369566115,login
509,1369567231,login
7536,1369568358,login
2627,1369568510,login
4564,1369568579,login
7120,1369568664,login
9312,1369568992,login
4943,1369569089,login
4410,1369569152,login
5281,1369569248,login
2103,1369569277,login
11730,1369569517,login
1822,1369569591,login
4497,1369569676,login
8945,1369569705,login
980,1369569885,login
7720,1369570512,login
9694,1369570720,login
885,1369571723,login
8864,1369571728,login
5939,1369571918,login
7131,1369572230,login
11195,1369572278,login
8381,1369572604,login
