Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26585239,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11234.0,2053 EAST 68 STREET,EAST 68 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,18 BROOKLYN,BROOKLYN,1009098.0,164846.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6191058015,-73.9104954685,"(40.61910580148178, -73.91049546854532)"
26585272,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10031.0,450 WEST 149 STREET,WEST 149 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,999528.0,240714.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8273666107,-73.9447951544,"(40.82736661068927, -73.94479515442661)"
26584701,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10451.0,750 GRAND CONCOURSE,GRAND CONCOURSE,EAST 153 STREET,EAST 156 STREET,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,04 BRONX,BRONX,1005126.0,239165.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8231035905,-73.9245724184,"(40.823103590506854, -73.92457241840457)"
26583969,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10025.0,207 WEST 108 STREET,WEST 108 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,993863.0,231458.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8019694626,-73.9652780677,"(40.801969462594805, -73.96527806771718)"
26584706,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11102.0,24-60 32 STREET,32 STREET,24 ROAD,33 STREET,,,ADDRESS,Astoria,,,Open,,10/29/2013 12:00:00 AM,01 QUEENS,QUEENS,1007439.0,220063.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7706680469,-73.9162812289,"(40.77066804693846, -73.91628122892008)"
26585269,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,10467.0,735 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,CRUGER AVENUE,HOLLAND AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,11 BRONX,BRONX,1021218.0,251850.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8578674886,-73.8663601709,"(40.857867488589484, -73.86636017094892)"
26585079,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11219.0,6711 FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,67 STREET,68 STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,981237.0,168633.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6295346548,-74.0108547669,"(40.62953465482511, -74.01085476689487)"
26583436,10/29/2013 12:00:00 AM,10/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467.0,3149 PERRY AVENUE,PERRY AVENUE,EAST 204 STREET,EAST 205 STREET,,,ADDRESS,BRONX,,,Closed,,10/29/2013 12:00:00 AM,07 BRONX,BRONX,1018009.0,257625.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8737309493,-73.8779316424,"(40.87373094933831, -73.87793164235453)"
26584928,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10457.0,1487 TELLER AVENUE,TELLER AVENUE,EAST 171 STREET,EAST 172 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,04 BRONX,BRONX,1009445.0,245122.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.839442573,-73.9089449721,"(40.83944257304853, -73.9089449721118)"
26584735,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,10456.0,1395 CROTONA AVENUE,CROTONA AVENUE,BOSTON ROAD,EAST 170 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,03 BRONX,BRONX,1012456.0,242890.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8333072794,-73.8980725779,"(40.833307279385174, -73.89807257789015)"
26585016,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11216.0,811 ST JOHNS PLACE,ST JOHNS PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,08 BROOKLYN,BROOKLYN,997772.0,183997.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6716956809,-73.9512542488,"(40.671695680923165, -73.9512542487505)"
26585051,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,11421.0,91-27 88 ROAD,88 ROAD,DEAD END,WOODHAVEN BOULEVARD,,,ADDRESS,Woodhaven,,,Open,,10/29/2013 12:00:00 AM,09 QUEENS,QUEENS,1025237.0,191281.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6916040233,-73.8522008947,"(40.69160402328803, -73.85220089473533)"
26583499,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10012.0,101 MAC DOUGAL STREET,MAC DOUGAL STREET,BLEECKER STREET,MINETTA LANE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,02 MANHATTAN,MANHATTAN,984007.0,205073.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7295546924,-74.0008767565,"(40.72955469235684, -74.00087675651746)"
26585084,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11377.0,45-59 45 STREET,45 STREET,GREENPOINT AVENUE,47 AVENUE,,,ADDRESS,Woodside,,,Open,,10/29/2013 12:00:00 AM,02 QUEENS,QUEENS,1006439.0,209517.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7417245429,-73.9199263103,"(40.74172454287354, -73.9199263102541)"
26584933,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10033.0,608 WEST 177 STREET,WEST 177 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,,Closed,,10/30/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001956.0,247824.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8468769614,-73.9360031608,"(40.84687696137512, -73.93600316082807)"
26585274,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FIRE-ESCAPE,RESIDENTIAL BUILDING,11214.0,2044 CROPSEY AVENUE,CROPSEY AVENUE,BAY 25 STREET,BAY 26 STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,11 BROOKLYN,BROOKLYN,983782.0,157659.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5994137925,-74.0016852769,"(40.599413792468944, -74.00168527686257)"
26585104,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11203.0,970 EAST 45 STREET,EAST 45 STREET,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,17 BROOKLYN,BROOKLYN,1002647.0,171540.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6374951603,-73.9337142425,"(40.63749516025824, -73.93371424250572)"
26582101,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10469.0,2231 HERING AVENUE,HERING AVENUE,PELHAM PARKWAY,ASTOR AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,11 BRONX,BRONX,1024623.0,252213.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8588488988,-73.8540488845,"(40.8588488987605, -73.85404888446362)"
26585220,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10033.0,160 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST 181 STREET,WEST 182 STREET,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1002257.0,248937.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8499312084,-73.9349122331,"(40.84993120836548, -73.93491223307633)"
26583744,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11230.0,611 ARGYLE ROAD,ARGYLE ROAD,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,993972.0,170326.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6341767588,-73.9649726561,"(40.634176758758535, -73.9649726561258)"
26583664,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10451.0,900 GRAND CONCOURSE,GRAND CONCOURSE,EAST 161 STREET,EAST 162 STREET,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,04 BRONX,BRONX,1005734.0,240751.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82745525,-73.9223705617,"(40.82745524997554, -73.92237056165858)"
26585306,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10455.0,520 CONCORD AVENUE,CONCORD AVENUE,EAST 147 STREET,EAST 149 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,01 BRONX,BRONX,1009612.0,235269.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8123984295,-73.9083786772,"(40.81239842945851, -73.90837867724157)"
26582939,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11230.0,800 EAST 13 STREET,EAST 13 STREET,AVENUE H,DEAD END,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,994204.0,168667.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6296228976,-73.9641392316,"(40.6296228975541, -73.96413923157118)"
26586016,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11212.0,509 SARATOGA AVENUE,SARATOGA AVENUE,PITKIN AVENUE,SUTTER AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,16 BROOKLYN,BROOKLYN,1007235.0,182703.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6681244303,-73.9171453031,"(40.6681244303092, -73.9171453030626)"
26584581,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10452.0,1115 JEROME AVENUE,JEROME AVENUE,WEST 166 STREET,BEND,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,04 BRONX,BRONX,1005198.0,243367.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8346367041,-73.9242991531,"(40.834636704051505, -73.92429915312455)"
26582718,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,11217.0,479 WARREN STREET,WARREN STREET,BOND STREET,NEVINS STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,02 BROOKLYN,BROOKLYN,988255.0,188191.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.683216684,-73.9855597949,"(40.683216683976674, -73.9855597948854)"
26582722,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10039.0,211 WEST 149 STREET,WEST 149 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,10 MANHATTAN,MANHATTAN,1001433.0,239667.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8244893938,-73.9379143957,"(40.82448939380035, -73.93791439572294)"
26582097,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10038.0,12 JOHN STREET,JOHN STREET,BROADWAY,NASSAU STREET,,,ADDRESS,NEW YORK,,,Closed,,10/30/2013 12:00:00 AM,01 MANHATTAN,MANHATTAN,981727.0,197950.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7100034163,-74.009100444,"(40.71000341628404, -74.00910044395351)"
26583866,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11207.0,563 NEW LOTS AVENUE,NEW LOTS AVENUE,RIVERDALE AVENUE,HENDRIX STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,05 BROOKLYN,BROOKLYN,1015348.0,181262.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6641444288,-73.8879068111,"(40.66414442875966, -73.88790681113352)"
26581873,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10458.0,3224 GRAND CONCOURSE,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,EAST MOSHOLU PARKWAY SOUTH,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,07 BRONX,BRONX,1015978.0,258962.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8774081334,-73.8852691459,"(40.87740813337486, -73.88526914592198)"
26582237,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463.0,70 MARBLE HILL AVENUE,MARBLE HILL AVENUE,MARBLE HILL LANE,FT CHARLES PLACE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,08 MANHATTAN,MANHATTAN,1009298.0,258507.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8761807854,-73.9094262142,"(40.87618078543546, -73.90942621420571)"
26588262,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10002.0,575 GRAND STREET,GRAND STREET,MADISON STREET,FDR DRIVE EXIT 4 SOUTHBOUND,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,03 MANHATTAN,MANHATTAN,990033.0,199300.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7137073148,-73.9791395988,"(40.713707314838715, -73.97913959878325)"
26582252,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10011.0,135 WEST 14 STREET,WEST 14 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,04 MANHATTAN,MANHATTAN,984818.0,208090.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7378356002,-73.997950372,"(40.737835600236515, -73.9979503720392)"
26582862,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11232.0,666 39 STREET,39 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,07 BROOKLYN,BROOKLYN,984152.0,175764.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6491082367,-74.0003531627,"(40.64910823670242, -74.00035316270613)"
26582409,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10027.0,2411 8 AVENUE,8 AVENUE,WEST 129 STREET,WEST 130 STREET,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,10 MANHATTAN,MANHATTAN,998301.0,235416.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8128271343,-73.9492398338,"(40.81282713425973, -73.94923983376826)"
26586220,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468.0,2406 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST FORDHAM ROAD,WEST 188 STREET,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,07 BRONX,BRONX,1010608.0,253738.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8630875298,-73.904708006,"(40.86308752975271, -73.90470800602057)"
26584132,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468.0,2784 MORRIS AVENUE,MORRIS AVENUE,EAST 196 STREET,BEND,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,07 BRONX,BRONX,1013532.0,256126.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8696326448,-73.8941264533,"(40.86963264477741, -73.89412645327025)"
26584115,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10458.0,2707 BRIGGS AVENUE,BRIGGS AVENUE,EAST 194 STREET,EAST 196 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,07 BRONX,BRONX,1014205.0,254922.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8663257758,-73.8916985035,"(40.866325775799574, -73.89169850352053)"
26582404,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,CARBON MONOXIDE,RESIDENTIAL BUILDING,10458.0,2676 MARION AVENUE,MARION AVENUE,EAST 194 STREET,EAST 195 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,07 BRONX,BRONX,1014567.0,254431.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.864976895,-73.8903919249,"(40.86497689500469, -73.89039192487492)"
26583310,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10002.0,44 ELDRIDGE STREET,ELDRIDGE STREET,CANAL STREET,HESTER STREET,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,03 MANHATTAN,MANHATTAN,986155.0,200086.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7158663819,-73.9931280734,"(40.71586638190451, -73.9931280734461)"
26582595,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11216.0,289A MONROE STREET,MONROE STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,999075.0,189188.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6859417119,-73.9465456176,"(40.68594171190039, -73.94654561758077)"
26582694,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,10462.0,1381 CASTLE HILL AVENUE,CASTLE HILL AVENUE,LYON AVENUE,STARLING AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,09 BRONX,BRONX,1025173.0,243814.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8357936188,-73.8521118621,"(40.835793618771596, -73.85211186209189)"
26582353,10/29/2013 12:00:00 AM,10/08/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10458.0,2676 MARION AVENUE,MARION AVENUE,EAST 194 STREET,EAST 195 STREET,,,ADDRESS,BRONX,,,Pending,11/28/2013 04:20:45 PM,10/29/2013 04:28:53 PM,07 BRONX,BRONX,1014567.0,254431.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.864976895,-73.8903919249,"(40.86497689500469, -73.89039192487492)"
26586971,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,10472.0,1235 MORRISON AVENUE,MORRISON AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,09 BRONX,BRONX,1018890.0,241835.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8303887185,-73.8748276455,"(40.83038871845042, -73.87482764546964)"
26586261,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11228.0,1015 70 STREET,70 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,981329.0,167639.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6268063649,-74.0105228935,"(40.62680636492337, -74.01052289345184)"
